dummy,fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
44,7442,326676,123,44,1542137586,710,1,1,3,32,ACQUIRING,MIXED,8,0.0,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0433422215283,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2972.09082031,-1518.78100586,1192.94299316,557.252929688,LHC.BPM.1R5.B1_D,3608.07861328,-1885.65063477,1453.95532227,657.070251465,LHC.BPM.1L5.B2_D,4088.80664062,-1438.99450684,1621.3638916,614.407043457,LHC.BPM.1R5.B2_D,-3741.98461914,-2004.48278809,1497.86804199,835.83203125,266,4,2,0,0,11,50,160
45,7442,326676,123,48,1542137588,228,1,1,3,32,ACQUIRING,MIXED,7,0.0,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0433422215283,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2972.8503418,-1519.87353516,1193.04077148,557.76574707,LHC.BPM.1R5.B1_D,3609.015625,-1884.52844238,1454.12414551,656.512817383,LHC.BPM.1L5.B2_D,4088.21582031,-1438.84082031,1621.32507324,614.131164551,LHC.BPM.1R5.B2_D,-3741.33569336,-2004.65136719,1497.86108398,836.180786133,266,4,2,0,0,11,50,160
46,7442,326676,123,52,1542137589,644,1,1,3,32,ACQUIRING,MIXED,5,0.0,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0433422215283,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2973.62524414,-1520.0501709,1146.93310547,639.163635254,LHC.BPM.1R5.B1_D,3609.67626953,-1884.32141113,1399.18212891,833.430480957,LHC.BPM.1L5.B2_D,4088.15234375,-1438.49707031,1613.64660645,524.96307373,LHC.BPM.1R5.B2_D,-3741.2253418,-2004.94482422,1452.49584961,747.381958008,266,4,2,0,0,11,50,160
47,7442,326676,123,56,1542137591,57,1,1,3,32,ACQUIRING,MIXED,4,0.0,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0433422215283,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2974.0222168,-1519.92944336,1193.35583496,557.670654297,LHC.BPM.1R5.B1_D,3610.19750977,-1884.48547363,1454.53869629,656.639953613,LHC.BPM.1L5.B2_D,4087.82617188,-1438.55371094,1621.06384277,614.176879883,LHC.BPM.1R5.B2_D,-3740.96386719,-2004.90783691,1497.6496582,836.153869629,266,4,2,0,0,11,50,160
48,7442,326676,123,60,1542137592,572,1,1,3,32,ACQUIRING,MIXED,2,0.0,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0433422215283,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2974.46972656,-1520.13513184,1193.51525879,557.807006836,LHC.BPM.1R5.B1_D,3610.54199219,-1884.27319336,1454.5715332,656.496948242,LHC.BPM.1L5.B2_D,4087.46044922,-1438.53686523,1620.86169434,614.172302246,LHC.BPM.1R5.B2_D,-3740.47143555,-2004.88586426,1497.5579834,836.164306641,266,4,2,0,0,11,50,160
49,7442,326676,123,64,1542137593,984,1,1,3,32,ACQUIRING,MIXED,1,0.0,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0433422215283,0.0,0.0,0.0,0.0,0,NONE,LHC.BPM.1L5.B1_D,-2975.07128906,-1520.40563965,1147.60205078,639.408813477,LHC.BPM.1R5.B1_D,3611.13720703,-1883.93395996,1399.89501953,833.150817871,LHC.BPM.1L5.B2_D,4087.15917969,-1438.48059082,1613.35900879,524.909729004,LHC.BPM.1R5.B2_D,-3740.12182617,-2004.85925293,1451.96008301,747.336364746,266,4,2,0,0,11,50,160
50,7442,326676,124,36,1542137607,102,1,3,3,32,ACQUIRING,MIXED,1,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2980.82763672,-1563.97424316,1149.66760254,656.568847656,LHC.BPM.1R5.B1_D,3616.38867188,-1936.30285645,1401.86645508,853.920898438,LHC.BPM.1L5.B2_D,4089.51464844,-1457.82226562,1614.31433105,532.629699707,LHC.BPM.1R5.B2_D,-3742.26977539,-2032.10192871,1452.76306152,758.081726074,266,4,2,0,0,11,50,160
51,7442,326676,124,40,1542137608,615,1,4,3,32,ACQUIRING,MIXED,73,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2980.93041992,-1564.03918457,1196.12744141,575.023376465,LHC.BPM.1R5.B1_D,3616.56176758,-1936.25939941,1456.98376465,677.11895752,LHC.BPM.1L5.B2_D,4089.30444336,-1457.88867188,1621.64587402,621.840942383,LHC.BPM.1R5.B2_D,-3742.16967773,-2032.22009277,1498.41674805,847.05279541,266,4,2,0,0,11,50,160
52,7442,326676,124,44,1542137610,28,1,4,3,32,ACQUIRING,MIXED,71,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2980.69775391,-1564.1550293,1149.47888184,656.662475586,LHC.BPM.1R5.B1_D,3616.43530273,-1936.12670898,1401.76049805,853.821105957,LHC.BPM.1L5.B2_D,4089.86035156,-1457.94702148,1614.74182129,532.675292969,LHC.BPM.1R5.B2_D,-3742.47973633,-2032.0559082,1452.99450684,757.951721191,266,4,2,0,0,11,50,160
53,7442,326676,124,48,1542137611,541,1,4,3,32,ACQUIRING,MIXED,70,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2979.56005859,-1563.0847168,1149.2677002,656.173400879,LHC.BPM.1R5.B1_D,3615.36499023,-1937.12475586,1401.64440918,854.275146484,LHC.BPM.1L5.B2_D,4089.80810547,-1458.74450684,1614.68774414,532.80645752,LHC.BPM.1R5.B2_D,-3742.57592773,-2031.27929688,1452.89025879,757.838562012,266,4,2,0,0,11,50,160
54,7442,326676,124,52,1542137612,954,1,4,3,32,ACQUIRING,MIXED,68,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2980.34399414,-1563.38781738,1196.0682373,574.910827637,LHC.BPM.1R5.B1_D,3616.19848633,-1936.91174316,1456.92333984,677.287353516,LHC.BPM.1L5.B2_D,4089.64819336,-1458.87280273,1621.55236816,622.446350098,LHC.BPM.1R5.B2_D,-3742.44775391,-2030.93603516,1498.52539062,846.291503906,266,4,2,0,0,11,50,160
55,7442,326676,124,56,1542137614,369,1,4,3,32,ACQUIRING,MIXED,67,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2980.3515625,-1563.62609863,1195.88757324,574.834960938,LHC.BPM.1R5.B1_D,3616.1887207,-1936.66333008,1456.73999023,677.223083496,LHC.BPM.1L5.B2_D,4090.40551758,-1459.04272461,1621.8067627,622.370849609,LHC.BPM.1R5.B2_D,-3743.20410156,-2030.95507812,1498.80310059,846.489440918,266,4,2,0,0,11,50,160
56,7442,326676,124,60,1542137615,884,1,4,3,32,ACQUIRING,MIXED,65,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2980.42675781,-1563.83178711,1149.51867676,656.603088379,LHC.BPM.1R5.B1_D,3616.12353516,-1936.46057129,1401.77429199,853.991149902,LHC.BPM.1L5.B2_D,4090.46069336,-1458.34631348,1615.05810547,532.465515137,LHC.BPM.1R5.B2_D,-3743.21166992,-2031.65270996,1453.19519043,758.209350586,266,4,2,0,0,11,50,160
57,7442,326676,124,64,1542137617,296,1,4,3,32,ACQUIRING,MIXED,64,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2981.34375,-1563.27905273,1149.98303223,656.493713379,LHC.BPM.1R5.B1_D,3617.0144043,-1937.05895996,1402.28833008,854.040344238,LHC.BPM.1L5.B2_D,4091.11547852,-1458.33105469,1615.51245117,532.35736084,LHC.BPM.1R5.B2_D,-3743.68017578,-2031.69628906,1453.60791016,758.324462891,266,4,2,0,0,11,50,160
58,7442,326676,125,4,1542137618,811,1,4,3,32,ACQUIRING,MIXED,63,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2982.05664062,-1563.67333984,1196.71044922,574.830627441,LHC.BPM.1R5.B1_D,3617.90283203,-1936.65454102,1457.63684082,677.335449219,LHC.BPM.1L5.B2_D,4091.08056641,-1458.10571289,1621.84338379,622.300476074,LHC.BPM.1R5.B2_D,-3743.78100586,-2031.95092773,1498.83874512,846.619018555,266,4,2,0,0,11,50,160
59,7442,326676,125,8,1542137620,223,1,4,3,32,ACQUIRING,MIXED,61,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2982.04052734,-1564.18603516,1196.61804199,575.077209473,LHC.BPM.1R5.B1_D,3617.72875977,-1936.09716797,1457.44567871,677.187255859,LHC.BPM.1L5.B2_D,4092.02392578,-1458.16540527,1622.15002441,622.141540527,LHC.BPM.1R5.B2_D,-3744.62353516,-2031.9263916,1499.04223633,846.801147461,266,4,2,0,0,11,50,160
60,7442,326676,125,12,1542137621,643,1,4,3,32,ACQUIRING,MIXED,60,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2982.17260742,-1563.56652832,1150.19396973,656.169433594,LHC.BPM.1R5.B1_D,3617.87670898,-1936.69897461,1402.48620605,854.231445312,LHC.BPM.1L5.B2_D,4091.30810547,-1458.59057617,1615.43151855,532.894104004,LHC.BPM.1R5.B2_D,-3744.26513672,-2031.4621582,1453.8371582,757.753845215,266,4,2,0,0,11,50,160
61,7442,326676,125,16,1542137623,156,1,4,3,32,ACQUIRING,MIXED,58,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2982.90185547,-1563.71984863,1150.60546875,656.390808105,LHC.BPM.1R5.B1_D,3618.65307617,-1936.60559082,1402.96166992,854.068664551,LHC.BPM.1L5.B2_D,4090.44897461,-1458.19213867,1614.95581055,532.715759277,LHC.BPM.1R5.B2_D,-3743.19458008,-2031.83630371,1453.38500977,757.915466309,266,4,2,0,0,11,50,160
62,7442,326676,125,20,1542137624,569,1,4,3,32,ACQUIRING,MIXED,57,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.47949219,-1563.64538574,1197.23120117,574.919250488,LHC.BPM.1R5.B1_D,3619.26269531,-1936.65441895,1458.06335449,677.313720703,LHC.BPM.1L5.B2_D,4090.73120117,-1459.09558105,1622.19494629,622.722290039,LHC.BPM.1R5.B2_D,-3743.43823242,-2030.71447754,1498.87536621,846.050415039,266,4,2,0,0,11,50,160
63,7442,326676,125,24,1542137626,82,1,4,3,32,ACQUIRING,MIXED,55,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.00488281,-1563.49902344,1197.19555664,574.733093262,LHC.BPM.1R5.B1_D,3618.71289062,-1936.88049316,1458.01928711,677.596679688,LHC.BPM.1L5.B2_D,4091.44165039,-1459.1217041,1622.31933594,622.671447754,LHC.BPM.1R5.B2_D,-3744.16015625,-2030.78918457,1499.03955078,845.962524414,266,4,2,0,0,11,50,160
64,7442,326676,125,28,1542137627,495,1,4,3,32,ACQUIRING,MIXED,54,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2982.95507812,-1563.22045898,1150.22680664,656.240661621,LHC.BPM.1R5.B1_D,3618.69970703,-1937.15209961,1402.56079102,854.181152344,LHC.BPM.1L5.B2_D,4091.98608398,-1459.50024414,1615.7746582,533.090148926,LHC.BPM.1R5.B2_D,-3744.6184082,-2030.61242676,1454.09777832,757.925964355,266,4,2,0,0,11,50,160
65,7442,326676,125,32,1542137629,8,1,4,3,32,ACQUIRING,MIXED,52,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2982.58251953,-1563.23303223,1196.90393066,574.741882324,LHC.BPM.1R5.B1_D,3618.22753906,-1937.02185059,1457.64575195,677.491638184,LHC.BPM.1L5.B2_D,4092.12060547,-1459.21166992,1622.41894531,622.446166992,LHC.BPM.1R5.B2_D,-3744.72290039,-2030.77478027,1499.1171875,846.09197998,266,4,2,0,0,11,50,160
66,7442,326676,125,36,1542137630,421,1,4,3,32,ACQUIRING,MIXED,51,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2982.78564453,-1563.78051758,1196.85302734,574.956604004,LHC.BPM.1R5.B1_D,3618.38842773,-1936.49902344,1457.57446289,677.22052002,LHC.BPM.1L5.B2_D,4090.99731445,-1459.1270752,1622.1192627,622.396728516,LHC.BPM.1R5.B2_D,-3743.68286133,-2030.91174316,1498.87133789,846.287658691,266,4,2,0,0,11,50,160
67,7442,326676,125,40,1542137631,934,1,4,3,32,ACQUIRING,MIXED,49,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2982.61474609,-1563.53344727,1150.30957031,656.267578125,LHC.BPM.1R5.B1_D,3618.08789062,-1936.66162109,1402.52978516,854.175598145,LHC.BPM.1L5.B2_D,4091.70288086,-1459.30957031,1615.75317383,533.21887207,LHC.BPM.1R5.B2_D,-3744.29125977,-2030.63659668,1454.0189209,757.624816895,266,4,2,0,0,11,50,160
68,7442,326676,125,44,1542137633,347,1,4,3,32,ACQUIRING,MIXED,48,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2982.66210938,-1563.15197754,1150.24450684,656.073242188,LHC.BPM.1R5.B1_D,3618.29223633,-1937.02990723,1402.57006836,854.388366699,LHC.BPM.1L5.B2_D,4091.74536133,-1459.32421875,1615.79541016,533.215209961,LHC.BPM.1R5.B2_D,-3744.30297852,-2030.88049316,1453.90661621,757.766601562,266,4,2,0,0,11,50,160
69,7442,326676,125,48,1542137634,759,1,4,3,32,ACQUIRING,MIXED,47,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.07250977,-1563.21691895,1197.29089355,574.90447998,LHC.BPM.1R5.B1_D,3618.67602539,-1936.90942383,1458.01513672,677.203186035,LHC.BPM.1L5.B2_D,4091.69189453,-1458.99609375,1622.08532715,622.153381348,LHC.BPM.1R5.B2_D,-3744.29248047,-2031.07592773,1499.00415039,846.495178223,266,4,2,0,0,11,50,160
70,7442,326676,125,52,1542137636,274,1,4,3,32,ACQUIRING,MIXED,45,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.796875,-1563.63757324,1197.28735352,574.954650879,LHC.BPM.1R5.B1_D,3619.42236328,-1936.60327148,1458.046875,677.178527832,LHC.BPM.1L5.B2_D,4091.47363281,-1458.53198242,1622.36987305,621.965454102,LHC.BPM.1R5.B2_D,-3744.02416992,-2031.31860352,1499.05895996,846.5390625,266,4,2,0,0,11,50,160
71,7442,326676,125,56,1542137637,708,1,4,3,32,ACQUIRING,MIXED,44,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.56933594,-1563.63977051,1150.64648438,656.361877441,LHC.BPM.1R5.B1_D,3619.21679688,-1936.59863281,1402.97180176,854.177062988,LHC.BPM.1L5.B2_D,4091.57519531,-1458.4564209,1615.41967773,532.980102539,LHC.BPM.1R5.B2_D,-3744.35107422,-2031.46691895,1453.89355469,758.034057617,266,4,2,0,0,11,50,160
72,7442,326676,125,60,1542137639,222,1,4,3,32,ACQUIRING,MIXED,42,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.96289062,-1563.12158203,1150.94580078,656.330810547,LHC.BPM.1R5.B1_D,3619.57275391,-1937.06066895,1403.28186035,854.227722168,LHC.BPM.1L5.B2_D,4091.70581055,-1458.91430664,1615.16943359,532.917053223,LHC.BPM.1R5.B2_D,-3744.53027344,-2030.99304199,1453.87854004,758.034118652,266,4,2,0,0,11,50,160
73,7442,326676,125,64,1542137640,635,1,4,3,32,ACQUIRING,MIXED,41,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2984.68286133,-1563.39807129,1197.87341309,574.802490234,LHC.BPM.1R5.B1_D,3620.21044922,-1936.86987305,1458.53295898,677.349060059,LHC.BPM.1L5.B2_D,4091.68237305,-1458.54858398,1622.73742676,622.105712891,LHC.BPM.1R5.B2_D,-3744.36401367,-2031.36560059,1499.11413574,846.465576172,266,4,2,0,0,11,50,160
74,7442,326676,126,4,1542137642,50,1,4,3,32,ACQUIRING,MIXED,39,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2984.8112793,-1563.43566895,1151.04711914,656.363647461,LHC.BPM.1R5.B1_D,3620.37597656,-1936.81726074,1403.41296387,854.192443848,LHC.BPM.1L5.B2_D,4091.7434082,-1458.7869873,1615.22717285,533.105041504,LHC.BPM.1R5.B2_D,-3744.44287109,-2031.25378418,1453.94787598,757.94543457,266,4,2,0,0,11,50,160
75,7442,326676,126,8,1542137643,563,1,4,3,32,ACQUIRING,MIXED,38,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2984.09521484,-1563.171875,1150.86254883,656.252990723,LHC.BPM.1R5.B1_D,3619.55615234,-1937.11914062,1403.13037109,854.270202637,LHC.BPM.1L5.B2_D,4091.61230469,-1458.93078613,1615.17443848,533.100463867,LHC.BPM.1R5.B2_D,-3744.33618164,-2031.0032959,1454.01867676,757.882873535,266,4,2,0,0,11,50,160
76,7442,326676,126,12,1542137644,977,1,4,3,32,ACQUIRING,MIXED,36,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.59985352,-1563.0222168,1197.10925293,574.585876465,LHC.BPM.1R5.B1_D,3619.14648438,-1937.1685791,1457.84960938,677.548522949,LHC.BPM.1L5.B2_D,4091.2956543,-1459.33959961,1622.42895508,622.548828125,LHC.BPM.1R5.B2_D,-3743.87988281,-2030.7677002,1498.58569336,846.149658203,266,4,2,0,0,11,50,160
77,7442,326676,126,16,1542137646,493,1,4,3,32,ACQUIRING,MIXED,35,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.65014648,-1562.96508789,1197.05383301,574.58807373,LHC.BPM.1R5.B1_D,3619.25830078,-1937.359375,1457.90380859,677.631835938,LHC.BPM.1L5.B2_D,4091.08642578,-1458.77148438,1622.40161133,622.237915039,LHC.BPM.1R5.B2_D,-3743.80786133,-2031.24499512,1498.58068848,846.54296875,266,4,2,0,0,11,50,160
78,7442,326676,126,20,1542137647,906,1,4,3,32,ACQUIRING,MIXED,34,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.27099609,-1562.97045898,1150.65942383,656.217407227,LHC.BPM.1R5.B1_D,3618.85473633,-1937.32861328,1402.84765625,854.323669434,LHC.BPM.1L5.B2_D,4091.73974609,-1458.81872559,1615.5546875,533.003967285,LHC.BPM.1R5.B2_D,-3744.28710938,-2031.10095215,1454.34436035,757.75994873,266,4,2,0,0,11,50,160
79,7442,326676,126,24,1542137649,419,1,4,3,32,ACQUIRING,MIXED,32,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.3371582,-1563.18237305,1150.69958496,656.472595215,LHC.BPM.1R5.B1_D,3618.92871094,-1936.97583008,1402.94958496,854.121887207,LHC.BPM.1L5.B2_D,4092.42626953,-1458.90344238,1615.55236816,532.818359375,LHC.BPM.1R5.B2_D,-3744.93237305,-2031.10168457,1454.26318359,757.822753906,266,4,2,0,0,11,50,160
80,7442,326676,126,28,1542137650,833,1,4,3,32,ACQUIRING,MIXED,31,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.85693359,-1563.20666504,1197.48425293,574.517211914,LHC.BPM.1R5.B1_D,3619.59790039,-1937.07019043,1458.39782715,677.627563477,LHC.BPM.1L5.B2_D,4092.10253906,-1459.16760254,1622.70031738,622.706848145,LHC.BPM.1R5.B2_D,-3744.70410156,-2030.85876465,1498.99768066,846.299560547,266,4,2,0,0,11,50,160
81,7442,326676,126,32,1542137652,246,1,4,3,32,ACQUIRING,MIXED,29,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.48657227,-1562.96923828,1196.99902344,574.487854004,LHC.BPM.1R5.B1_D,3618.86450195,-1937.22497559,1457.74108887,677.618103027,LHC.BPM.1L5.B2_D,4092.63427734,-1459.18103027,1622.86450195,622.686767578,LHC.BPM.1R5.B2_D,-3745.42602539,-2030.74169922,1499.3125,846.228759766,266,4,2,0,0,11,50,160
82,7442,326676,126,36,1542137653,759,1,4,3,32,ACQUIRING,MIXED,28,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.32836914,-1562.64929199,1150.77600098,656.067932129,LHC.BPM.1R5.B1_D,3618.84204102,-1937.51538086,1403.0177002,854.492919922,LHC.BPM.1L5.B2_D,4092.14794922,-1459.02624512,1615.43164062,532.72467041,LHC.BPM.1R5.B2_D,-3744.796875,-2030.97290039,1454.03051758,757.983764648,266,4,2,0,0,11,50,160
83,7442,326676,126,40,1542137655,171,1,4,3,32,ACQUIRING,MIXED,26,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2984.63696289,-1563.43347168,1150.98986816,656.455383301,LHC.BPM.1R5.B1_D,3620.30981445,-1936.75695801,1403.30541992,854.074279785,LHC.BPM.1L5.B2_D,4091.75976562,-1459.02368164,1615.67260742,532.988830566,LHC.BPM.1R5.B2_D,-3744.39428711,-2030.94287109,1454.28295898,757.737243652,266,4,2,0,0,11,50,160
84,7442,326676,126,44,1542137656,684,1,4,3,32,ACQUIRING,MIXED,25,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.57861328,-1563.33422852,1196.99743652,574.649047852,LHC.BPM.1R5.B1_D,3619.28588867,-1936.86169434,1457.81835938,677.528320312,LHC.BPM.1L5.B2_D,4091.89086914,-1459.6295166,1622.45092773,622.907226562,LHC.BPM.1R5.B2_D,-3744.68334961,-2030.34973145,1499.00280762,845.989074707,266,4,2,0,0,11,50,160
85,7442,326676,126,48,1542137658,96,1,4,3,32,ACQUIRING,MIXED,23,-0.0240841247141,-0.10003066808,0.0433422215283,0.0277782939374,-0.0433422215283,-0.0481682494283,0.0,-0.0240841247141,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2983.80810547,-1563.15820312,1197.390625,574.519958496,LHC.BPM.1R5.B1_D,3619.45922852,-1937.07788086,1458.33837891,677.696655273,LHC.BPM.1L5.B2_D,4091.90380859,-1460.96655273,1622.67443848,623.316833496,LHC.BPM.1R5.B2_D,-3744.51611328,-2029.16333008,1499.15234375,845.741271973,266,4,2,0,0,11,50,160
