VARIABLE: LHC.BPM.1L5.B1_DOROS:POS_H

Timestamp (UTC_TIME),Value
2016-05-27 08:05:55.003,0.2759
2016-05-27 08:05:56.002,0.2764
2016-05-27 08:05:57.002,0.2783
2016-05-27 08:05:58.002,0.282
2016-05-27 08:05:59.003,0.2868
2016-05-27 08:06:00.002,0.2916
2016-05-27 08:06:01.003,0.296
2016-05-27 08:06:02.003,0.2987
2016-05-27 08:06:03.002,0.2997
2016-05-27 08:06:05.003,0.2995
2016-05-27 08:06:06.003,0.2996
2016-05-27 08:06:07.002,0.2993
2016-05-27 08:06:08.002,0.2995
2016-05-27 08:06:12.002,0.2994
2016-05-27 08:06:13.002,0.2996
2016-05-27 08:06:15.003,0.2995
2016-05-27 08:06:16.002,0.2994
2016-05-27 08:06:17.002,0.2992
2016-05-27 08:06:19.002,0.2994
2016-05-27 08:06:22.003,0.2995
2016-05-27 08:06:23.002,0.2994
2016-05-27 08:06:25.002,0.2996
2016-05-27 08:06:26.003,0.2995
2016-05-27 08:06:27.002,0.2996
2016-05-27 08:06:30.003,0.2995
2016-05-27 08:06:32.002,0.2996
2016-05-27 08:06:33.003,0.2997
2016-05-27 08:06:36.003,0.3003
2016-05-27 08:06:37.003,0.3026
2016-05-27 08:06:38.003,0.3067
2016-05-27 08:06:39.003,0.3116
2016-05-27 08:06:40.003,0.3165
2016-05-27 08:06:41.002,0.3205
2016-05-27 08:06:42.003,0.3227
2016-05-27 08:06:43.003,0.3233
2016-05-27 08:06:45.003,0.3235
2016-05-27 08:06:46.003,0.3231
2016-05-27 08:06:47.004,0.3234
2016-05-27 08:06:48.003,0.3235
2016-05-27 08:06:49.003,0.3231
2016-05-27 08:06:50.003,0.3233
2016-05-27 08:06:51.002,0.3234
2016-05-27 08:06:52.003,0.3232
2016-05-27 08:06:53.004,0.3231
2016-05-27 08:06:54.003,0.3232
2016-05-27 08:06:55.003,0.3233
2016-05-27 08:06:56.003,0.3232
2016-05-27 08:06:57.003,0.3233
2016-05-27 08:06:59.002,0.3232
2016-05-27 08:07:00.003,0.3234
2016-05-27 08:07:01.003,0.3233
2016-05-27 08:07:02.003,0.3231
2016-05-27 08:07:04.003,0.3232
2016-05-27 08:07:05.003,0.3234
2016-05-27 08:07:06.003,0.3233
2016-05-27 08:07:08.003,0.3234
2016-05-27 08:07:10.002,0.3235
2016-05-27 08:07:11.002,0.3236
2016-05-27 08:07:12.003,0.3234
2016-05-27 08:07:14.003,0.3235
2016-05-27 08:07:15.003,0.3234
2016-05-27 08:07:16.003,0.3246
2016-05-27 08:07:17.002,0.3277
2016-05-27 08:07:18.003,0.3323
2016-05-27 08:07:19.002,0.3373
2016-05-27 08:07:20.002,0.3419
2016-05-27 08:07:21.003,0.3454
2016-05-27 08:07:22.003,0.347
2016-05-27 08:07:23.002,0.3472
2016-05-27 08:07:24.002,0.3468
2016-05-27 08:07:25.002,0.3477
2016-05-27 08:07:26.002,0.3478
2016-05-27 08:07:27.002,0.3471
2016-05-27 08:07:28.002,0.3473
2016-05-27 08:07:29.003,0.347
2016-05-27 08:07:32.002,0.3469
2016-05-27 08:07:33.002,0.3467
2016-05-27 08:07:34.002,0.347
2016-05-27 08:07:35.002,0.3472
2016-05-27 08:07:39.002,0.3471
2016-05-27 08:07:40.003,0.3472
2016-05-27 08:07:41.002,0.3473
2016-05-27 08:07:43.002,0.3474
2016-05-27 08:07:44.003,0.3475
2016-05-27 08:07:47.002,0.3473
2016-05-27 08:07:48.002,0.3474
2016-05-27 08:07:49.003,0.3473
2016-05-27 08:07:50.003,0.3472
2016-05-27 08:07:52.003,0.3473
2016-05-27 08:07:53.003,0.3474
2016-05-27 08:07:54.003,0.3475
2016-05-27 08:07:55.003,0.3481
2016-05-27 08:07:56.003,0.3497
2016-05-27 08:07:57.003,0.3533
2016-05-27 08:07:58.003,0.358
2016-05-27 08:07:59.003,0.3629
2016-05-27 08:08:00.004,0.3673
2016-05-27 08:08:01.002,0.3701
2016-05-27 08:08:02.003,0.3714
2016-05-27 08:08:03.003,0.3716
2016-05-27 08:08:05.003,0.3718
2016-05-27 08:08:07.003,0.3716
2016-05-27 08:08:08.003,0.3717
2016-05-27 08:08:09.004,0.3718
2016-05-27 08:08:10.003,0.3716
2016-05-27 08:08:11.003,0.3715
2016-05-27 08:08:12.003,0.3716
2016-05-27 08:08:13.003,0.3717
2016-05-27 08:08:14.003,0.3718
2016-05-27 08:08:15.002,0.3717
2016-05-27 08:08:16.003,0.3716
2016-05-27 08:08:17.003,0.3717
2016-05-27 08:08:18.003,0.3718
2016-05-27 08:08:19.004,0.3717
2016-05-27 08:08:20.003,0.3716
2016-05-27 08:08:21.003,0.3719
2016-05-27 08:08:22.004,0.372
2016-05-27 08:08:23.004,0.3716
2016-05-27 08:08:24.003,0.3717
2016-05-27 08:08:25.003,0.3716
2016-05-27 08:08:26.004,0.3715
2016-05-27 08:08:27.003,0.3716
2016-05-27 08:08:30.003,0.3715
2016-05-27 08:08:31.003,0.3714
2016-05-27 08:08:32.002,0.3719
2016-05-27 08:08:33.003,0.3718
2016-05-27 08:08:35.002,0.3725
