dummy,fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
327,7483,327463,127,36,1543464751,339,1,29,3,32,ACQUIRING,MIXED,53,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.8269043,-1493.08618164,1078.79150391,628.383117676,LHC.BPM.1R5.B1_D,3486.95996094,-1737.94897461,1402.47729492,604.298706055,LHC.BPM.1L5.B2_D,4056.57055664,-1473.50378418,1591.87304688,548.351623535,LHC.BPM.1R5.B2_D,-3727.05078125,-1917.81982422,1443.98046875,704.504699707,266,4,2,0,0,11,50,160
328,7483,327463,127,40,1543464752,852,1,29,3,32,ACQUIRING,MIXED,51,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2802.07421875,-1493.17565918,1125.25170898,546.792541504,LHC.BPM.1R5.B1_D,3487.16455078,-1737.97460938,1346.81140137,766.441772461,LHC.BPM.1L5.B2_D,4055.98925781,-1473.65759277,1619.42626953,619.240661621,LHC.BPM.1R5.B2_D,-3726.4855957,-1917.84814453,1493.08984375,809.548950195,266,4,2,0,0,11,50,160
329,7483,327463,127,44,1543464754,266,1,29,3,32,ACQUIRING,MIXED,50,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2802.32861328,-1492.78930664,1125.32385254,546.604675293,LHC.BPM.1R5.B1_D,3487.61865234,-1738.2434082,1347.08630371,766.489929199,LHC.BPM.1L5.B2_D,4055.04760742,-1473.67089844,1618.69592285,619.235839844,LHC.BPM.1R5.B2_D,-3725.30322266,-1917.78112793,1492.47680664,809.393127441,266,4,2,0,0,11,50,160
330,7483,327463,127,48,1543464755,680,1,29,3,32,ACQUIRING,MIXED,48,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2802.54418945,-1492.81652832,1079.10388184,628.294616699,LHC.BPM.1R5.B1_D,3487.91943359,-1738.09179688,1402.81762695,604.344482422,LHC.BPM.1L5.B2_D,4054.98779297,-1473.35766602,1591.8581543,548.121520996,LHC.BPM.1R5.B2_D,-3725.50488281,-1918.04211426,1443.87060547,704.815307617,266,4,2,0,0,11,50,160
331,7483,327463,127,52,1543464757,193,1,29,3,32,ACQUIRING,MIXED,47,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.56054688,-1493.13195801,1078.71118164,628.519287109,LHC.BPM.1R5.B1_D,3486.83105469,-1737.81054688,1402.59020996,604.204345703,LHC.BPM.1L5.B2_D,4056.10571289,-1473.97998047,1592.13415527,548.434020996,LHC.BPM.1R5.B2_D,-3726.4152832,-1917.46777344,1444.12805176,704.552490234,266,4,2,0,0,11,50,160
332,7483,327463,127,56,1543464758,605,1,29,3,32,ACQUIRING,MIXED,45,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.00708008,-1493.15515137,1124.51928711,546.647155762,LHC.BPM.1R5.B1_D,3486.26098633,-1737.94592285,1346.0144043,766.517944336,LHC.BPM.1L5.B2_D,4056.34350586,-1474.16418457,1619.49230957,619.56854248,LHC.BPM.1R5.B2_D,-3726.72558594,-1917.29467773,1493.18774414,809.075866699,266,4,2,0,0,11,50,160
333,7483,327463,127,60,1543464760,119,1,29,3,32,ACQUIRING,MIXED,44,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.27563477,-1492.85681152,1124.70397949,546.505004883,LHC.BPM.1R5.B1_D,3486.4543457,-1738.1529541,1346.25891113,766.59777832,LHC.BPM.1L5.B2_D,4054.37939453,-1473.69799805,1618.74450684,619.061950684,LHC.BPM.1R5.B2_D,-3724.67895508,-1917.85314941,1492.53430176,809.551940918,266,4,2,0,0,11,50,160
334,7483,327463,127,64,1543464761,532,1,29,3,32,ACQUIRING,MIXED,43,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.46313477,-1492.98950195,1078.87939453,628.538330078,LHC.BPM.1R5.B1_D,3486.67724609,-1738.05444336,1402.67321777,604.212524414,LHC.BPM.1L5.B2_D,4053.57495117,-1473.81665039,1590.68481445,548.667297363,LHC.BPM.1R5.B2_D,-3723.78686523,-1917.72998047,1442.46374512,704.422363281,266,4,2,0,0,11,50,160
335,7483,327463,128,4,1543464763,47,1,29,3,32,ACQUIRING,MIXED,41,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2804.46459961,-1492.9720459,1127.07897949,546.489929199,LHC.BPM.1R5.B1_D,3489.74804688,-1738.04296875,1348.6932373,766.603515625,LHC.BPM.1L5.B2_D,4050.47094727,-1474.0065918,1616.30615234,619.209350586,LHC.BPM.1R5.B2_D,-3720.60229492,-1917.47973633,1490.0447998,809.350158691,266,4,2,0,0,11,50,160
336,7483,327463,128,8,1543464764,466,1,29,3,32,ACQUIRING,MIXED,40,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2807.94091797,-1493.07092285,1126.9453125,546.682617188,LHC.BPM.1R5.B1_D,3493.45458984,-1738.03405762,1348.63891602,766.461364746,LHC.BPM.1L5.B2_D,4049.61352539,-1474.82080078,1617.3770752,619.414916992,LHC.BPM.1R5.B2_D,-3719.67236328,-1916.71618652,1490.9831543,809.075683594,266,4,2,0,0,11,50,160
337,7483,327463,128,12,1543464765,879,1,29,3,32,ACQUIRING,MIXED,38,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2804.19506836,-1493.00036621,1078.82165527,628.375549316,LHC.BPM.1R5.B1_D,3489.53588867,-1737.98901367,1402.5838623,604.31451416,LHC.BPM.1L5.B2_D,4052.31616211,-1474.87072754,1591.07702637,549.155761719,LHC.BPM.1R5.B2_D,-3722.66210938,-1916.5793457,1443.15075684,703.994445801,266,4,2,0,0,11,50,160
338,7483,327463,128,16,1543464767,392,1,29,3,32,ACQUIRING,MIXED,37,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2802.57739258,-1492.94970703,1079.11694336,628.345458984,LHC.BPM.1R5.B1_D,3487.78466797,-1737.89233398,1402.81860352,604.302368164,LHC.BPM.1L5.B2_D,4054.82666016,-1473.70300293,1591.49084473,548.668212891,LHC.BPM.1R5.B2_D,-3725.13989258,-1917.61303711,1443.65100098,704.520202637,266,4,2,0,0,11,50,160
339,7483,327463,128,20,1543464768,807,1,29,3,32,ACQUIRING,MIXED,35,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2802.04199219,-1492.93395996,1124.95727539,546.664916992,LHC.BPM.1R5.B1_D,3487.24365234,-1737.84313965,1346.5958252,766.360656738,LHC.BPM.1L5.B2_D,4054.70703125,-1473.60498047,1618.87194824,618.905761719,LHC.BPM.1R5.B2_D,-3724.98632812,-1917.79614258,1492.33325195,809.520996094,266,4,2,0,0,11,50,160
340,7483,327463,128,24,1543464770,320,1,29,3,32,ACQUIRING,MIXED,34,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.26245117,-1493.36120605,1124.9395752,546.835510254,LHC.BPM.1R5.B1_D,3486.37548828,-1737.43359375,1346.4831543,766.166381836,LHC.BPM.1L5.B2_D,4056.85180664,-1474.37402344,1619.85522461,619.401245117,LHC.BPM.1R5.B2_D,-3726.86157227,-1916.98803711,1493.16967773,808.994995117,266,4,2,0,0,11,50,160
341,7483,327463,128,28,1543464771,732,1,29,3,32,ACQUIRING,MIXED,32,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.18652344,-1493.48742676,1078.45227051,628.613464355,LHC.BPM.1R5.B1_D,3486.4519043,-1737.30944824,1402.30175781,604.076660156,LHC.BPM.1L5.B2_D,4056.65161133,-1474.58129883,1592.02734375,548.949829102,LHC.BPM.1R5.B2_D,-3726.75463867,-1916.88037109,1444.1751709,704.328979492,266,4,2,0,0,11,50,160
342,7483,327463,128,32,1543464773,244,1,29,3,32,ACQUIRING,MIXED,31,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.78735352,-1492.84106445,1079.00048828,628.226867676,LHC.BPM.1R5.B1_D,3487.03564453,-1737.89025879,1402.9317627,604.374084473,LHC.BPM.1L5.B2_D,4056.31982422,-1474.38391113,1591.82995605,548.895690918,LHC.BPM.1R5.B2_D,-3726.70703125,-1917.00158691,1444.21459961,704.329284668,266,4,2,0,0,11,50,160
343,7483,327463,128,36,1543464774,661,1,29,3,32,ACQUIRING,MIXED,29,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.76586914,-1492.6986084,1124.859375,546.603027344,LHC.BPM.1R5.B1_D,3487.0234375,-1738.07067871,1346.31872559,766.475280762,LHC.BPM.1L5.B2_D,4056.17236328,-1474.32348633,1619.72253418,619.25567627,LHC.BPM.1R5.B2_D,-3726.59545898,-1916.96496582,1493.05603027,809.068725586,266,4,2,0,0,11,50,160
344,7483,327463,128,40,1543464776,73,1,29,3,32,ACQUIRING,MIXED,28,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.34765625,-1492.57006836,1124.63781738,546.281616211,LHC.BPM.1R5.B1_D,3486.61279297,-1738.28466797,1346.17370605,766.868652344,LHC.BPM.1L5.B2_D,4056.03222656,-1474.19970703,1619.8605957,619.515930176,LHC.BPM.1R5.B2_D,-3726.46728516,-1917.02062988,1493.1920166,808.767150879,266,4,2,0,0,11,50,160
345,7483,327463,128,44,1543464777,593,1,29,3,32,ACQUIRING,MIXED,27,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.42602539,-1492.44458008,1078.95629883,628.355041504,LHC.BPM.1R5.B1_D,3486.50366211,-1738.35192871,1402.67260742,604.202148438,LHC.BPM.1L5.B2_D,4056.52294922,-1474.01062012,1591.93798828,548.389160156,LHC.BPM.1R5.B2_D,-3726.65625,-1917.27905273,1444.08947754,704.881347656,266,4,2,0,0,11,50,160
346,7483,327463,128,48,1543464779,6,1,29,3,32,ACQUIRING,MIXED,25,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2802.3527832,-1493.02941895,1125.37060547,546.743103027,LHC.BPM.1R5.B1_D,3487.35009766,-1737.89953613,1346.84326172,766.52130127,LHC.BPM.1L5.B2_D,4057.05444336,-1473.6697998,1620.28796387,619.250183105,LHC.BPM.1R5.B2_D,-3727.27929688,-1917.63964844,1493.69128418,809.058288574,266,4,2,0,0,11,50,160
347,7483,327463,128,52,1543464780,519,1,29,3,32,ACQUIRING,MIXED,24,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2802.51489258,-1492.72558594,1125.42053223,546.480773926,LHC.BPM.1R5.B1_D,3487.47412109,-1737.9967041,1346.90979004,766.707092285,LHC.BPM.1L5.B2_D,4057.84838867,-1473.04370117,1620.07922363,618.825256348,LHC.BPM.1R5.B2_D,-3728.13818359,-1918.37976074,1493.47912598,809.59954834,266,4,2,0,0,11,50,160
348,7483,327463,128,56,1543464781,932,1,29,3,32,ACQUIRING,MIXED,22,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2802.30322266,-1492.3572998,1078.87182617,628.090881348,LHC.BPM.1R5.B1_D,3487.11401367,-1738.46008301,1402.42956543,604.459777832,LHC.BPM.1L5.B2_D,4057.92993164,-1472.8951416,1592.84619141,548.202026367,LHC.BPM.1R5.B2_D,-3728.09423828,-1918.35876465,1444.95263672,704.90838623,266,4,2,0,0,11,50,160
349,7483,327463,128,60,1543464783,444,1,29,3,32,ACQUIRING,MIXED,21,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.87646484,-1491.74621582,1078.93859863,628.034179688,LHC.BPM.1R5.B1_D,3486.67260742,-1739.01428223,1402.46496582,604.481323242,LHC.BPM.1L5.B2_D,4059.45068359,-1473.54504395,1593.45776367,548.476074219,LHC.BPM.1R5.B2_D,-3729.60205078,-1917.7947998,1445.54541016,704.699890137,266,4,2,0,0,11,50,160
350,7483,327463,128,64,1543464784,857,1,29,3,32,ACQUIRING,MIXED,19,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2801.28564453,-1491.95361328,1124.59216309,546.220825195,LHC.BPM.1R5.B1_D,3486.2175293,-1738.80529785,1346.20422363,766.962219238,LHC.BPM.1L5.B2_D,4059.93603516,-1473.3392334,1621.15124512,618.911743164,LHC.BPM.1R5.B2_D,-3730.17285156,-1918.04394531,1494.62731934,809.572143555,266,4,2,0,0,11,50,160
351,7483,327463,129,4,1543464786,276,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
352,7483,327463,129,8,1543464787,789,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
353,7483,327463,129,12,1543464789,202,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
354,7483,327463,129,16,1543464790,715,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
355,7483,327463,129,20,1543464792,130,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
356,7483,327463,129,24,1543464793,643,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
357,7483,327463,129,28,1543464795,55,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
358,7483,327463,129,32,1543464796,473,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
359,7483,327463,129,36,1543464797,986,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
360,7483,327463,129,40,1543464799,399,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
361,7483,327463,129,44,1543464800,913,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
362,7483,327463,129,48,1543464802,326,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
363,7483,327463,129,52,1543464803,840,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
364,7483,327463,129,56,1543464805,255,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
365,7483,327463,129,60,1543464806,668,1,29,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0355296358466,0.0485053099692,0.0596146695316,-0.0485053099692,0.0240850318223,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2800.77514648,-1491.74450684,1124.65197754,546.037658691,LHC.BPM.1R5.B1_D,3485.8137207,-1739.20056152,1346.20837402,767.238220215,LHC.BPM.1L5.B2_D,4059.4152832,-1473.53552246,1620.87573242,619.065612793,LHC.BPM.1R5.B2_D,-3729.6159668,-1917.71850586,1494.32727051,809.389343262,266,4,2,0,0,11,50,160
366,7483,327463,130,12,1543464812,525,1,31,3,32,ACQUIRING,MIXED,2,0.0,-0.0596146658063,0.0485053099692,0.0596146695316,-0.0485053099692,0.0,0.0,0.0,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2804.98071289,-1516.11401367,1126.28771973,556.000305176,LHC.BPM.1R5.B1_D,3490.21557617,-1760.29968262,1348.01916504,775.887329102,LHC.BPM.1L5.B2_D,4059.20605469,-1473.81896973,1620.54833984,619.07611084,LHC.BPM.1R5.B2_D,-3729.48754883,-1916.64709473,1494.24890137,808.814025879,266,4,2,0,0,11,50,160
367,7483,327463,130,40,1543464822,719,1,33,3,32,ACQUIRING,MIXED,2,0.0240850318223,-0.0596146658063,0.0485053099692,0.0355296358466,-0.0485053099692,0.0,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2804.97875977,-1516.35656738,1126.3416748,555.708007812,LHC.BPM.1R5.B1_D,3490.19140625,-1761.06958008,1348.03674316,775.944885254,LHC.BPM.1L5.B2_D,4059.91699219,-1495.01379395,1621.05554199,628.092529297,LHC.BPM.1R5.B2_D,-3729.82177734,-1942.64916992,1494.69604492,819.137451172,266,4,2,0,0,11,50,160
368,7483,327463,130,44,1543464824,241,1,34,3,32,ACQUIRING,MIXED,73,0.0240850318223,-0.0596146658063,0.0485053099692,0.0355296358466,-0.0485053099692,0.0,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2804.87890625,-1516.56213379,1126.37854004,556.05480957,LHC.BPM.1R5.B1_D,3489.99804688,-1760.68127441,1348.03991699,775.501342773,LHC.BPM.1L5.B2_D,4060.93457031,-1494.8717041,1620.9621582,627.456481934,LHC.BPM.1R5.B2_D,-3731.0871582,-1943.64416504,1494.6697998,819.612121582,266,4,2,0,0,11,50,160
369,7483,327463,130,48,1543464825,654,1,34,3,32,ACQUIRING,MIXED,72,0.0240850318223,-0.0596146658063,0.0485053099692,0.0355296358466,-0.0485053099692,0.0,0.0,-0.0240850318223,0.0,0,SEPARATION,LHC.BPM.1L5.B1_D,-2804.953125,-1516.83300781,1080.13330078,637.846618652,LHC.BPM.1R5.B1_D,3490.13525391,-1760.43920898,1403.84777832,613.075012207,LHC.BPM.1L5.B2_D,4060.66137695,-1494.62561035,1594.31335449,556.848449707,LHC.BPM.1R5.B2_D,-3730.54125977,-1943.93164062,1445.86950684,715.162780762,266,4,2,0,0,11,50,160
