fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane
4266,254992,86,36,1440474275,783,1,15,1,32,ACQUIRING,SEPARATION,20,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,86,40,1440474277,210,1,15,1,32,ACQUIRING,SEPARATION,19,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,86,44,1440474278,632,1,15,1,32,ACQUIRING,SEPARATION,17,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,86,48,1440474280,151,1,15,1,32,ACQUIRING,SEPARATION,16,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,86,52,1440474281,587,1,15,1,32,ACQUIRING,SEPARATION,14,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,86,56,1440474283,7,1,15,1,32,ACQUIRING,SEPARATION,13,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,86,60,1440474284,528,1,15,1,32,ACQUIRING,SEPARATION,11,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,86,64,1440474285,942,1,15,1,32,ACQUIRING,SEPARATION,10,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,87,4,1440474287,379,1,15,1,32,ACQUIRING,SEPARATION,8,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,87,8,1440474288,896,1,15,1,32,ACQUIRING,SEPARATION,7,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,87,12,1440474290,314,1,15,1,32,ACQUIRING,SEPARATION,5,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,87,16,1440474291,828,1,15,1,32,ACQUIRING,SEPARATION,4,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,87,20,1440474293,247,1,15,1,32,ACQUIRING,SEPARATION,3,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,87,24,1440474294,654,1,15,1,32,ACQUIRING,SEPARATION,1,0.25483,0.30296,0.16217,-0.04813,-0.16198,0.25483,0,0,0
4266,254992,88,4,1440474310,678,1,16,1,32,ACQUIRING,SEPARATION,29,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,8,1440474312,195,1,16,1,32,ACQUIRING,SEPARATION,27,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,12,1440474313,607,1,16,1,32,ACQUIRING,SEPARATION,26,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,16,1440474315,132,1,16,1,32,ACQUIRING,SEPARATION,24,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,20,1440474316,574,1,16,1,32,ACQUIRING,SEPARATION,23,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,24,1440474317,989,1,16,1,32,ACQUIRING,SEPARATION,22,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,28,1440474319,502,1,16,1,32,ACQUIRING,SEPARATION,20,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,32,1440474320,930,1,16,1,32,ACQUIRING,SEPARATION,19,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,36,1440474322,347,1,16,1,32,ACQUIRING,SEPARATION,17,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,40,1440474323,875,1,16,1,32,ACQUIRING,SEPARATION,16,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,44,1440474325,300,1,16,1,32,ACQUIRING,SEPARATION,14,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,48,1440474326,712,1,16,1,32,ACQUIRING,SEPARATION,13,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,52,1440474328,230,1,16,1,32,ACQUIRING,SEPARATION,11,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,56,1440474329,642,1,16,1,32,ACQUIRING,SEPARATION,10,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,60,1440474331,157,1,16,1,32,ACQUIRING,SEPARATION,8,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,88,64,1440474332,570,1,16,1,32,ACQUIRING,SEPARATION,7,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,89,4,1440474333,989,1,16,1,32,ACQUIRING,SEPARATION,6,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,89,8,1440474335,512,1,16,1,32,ACQUIRING,SEPARATION,4,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,89,12,1440474336,934,1,16,1,32,ACQUIRING,SEPARATION,3,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,89,16,1440474338,375,1,16,1,32,ACQUIRING,SEPARATION,1,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,89,20,1440474339,904,1,16,1,32,ACQUIRING,SEPARATION,0,0.30579,0.35392,0.16217,-0.04813,-0.16198,0.30579,0,0,0
4266,254992,89,60,1440474354,376,1,17,1,32,ACQUIRING,SEPARATION,29,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,89,64,1440474355,905,1,17,1,32,ACQUIRING,SEPARATION,27,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,4,1440474357,338,1,17,1,32,ACQUIRING,SEPARATION,26,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,8,1440474358,751,1,17,1,32,ACQUIRING,SEPARATION,25,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,12,1440474360,276,1,17,1,32,ACQUIRING,SEPARATION,23,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,16,1440474361,695,1,17,1,32,ACQUIRING,SEPARATION,22,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,20,1440474363,215,1,17,1,32,ACQUIRING,SEPARATION,20,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,24,1440474364,642,1,17,1,32,ACQUIRING,SEPARATION,19,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,28,1440474366,70,1,17,1,32,ACQUIRING,SEPARATION,17,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,32,1440474367,586,1,17,1,32,ACQUIRING,SEPARATION,16,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,36,1440474369,0,1,17,1,32,ACQUIRING,SEPARATION,14,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,40,1440474370,427,1,17,1,32,ACQUIRING,SEPARATION,13,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,44,1440474371,947,1,17,1,32,ACQUIRING,SEPARATION,11,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,48,1440474373,391,1,17,1,32,ACQUIRING,SEPARATION,10,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,52,1440474374,823,1,17,1,32,ACQUIRING,SEPARATION,9,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,56,1440474376,243,1,17,1,32,ACQUIRING,SEPARATION,7,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,60,1440474377,785,1,17,1,32,ACQUIRING,SEPARATION,6,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,90,64,1440474379,207,1,17,1,32,ACQUIRING,SEPARATION,4,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,91,4,1440474380,635,1,17,1,32,ACQUIRING,SEPARATION,3,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,91,8,1440474382,160,1,17,1,32,ACQUIRING,SEPARATION,1,0.35675,0.40488,0.16217,-0.04813,-0.16198,0.35675,0,0,0
4266,254992,91,52,1440474398,90,1,18,1,32,ACQUIRING,SEPARATION,30,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,91,56,1440474399,604,1,18,1,32,ACQUIRING,SEPARATION,28,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,91,60,1440474401,27,1,18,1,32,ACQUIRING,SEPARATION,26,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,91,64,1440474402,540,1,18,1,32,ACQUIRING,SEPARATION,25,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,4,1440474403,957,1,18,1,32,ACQUIRING,SEPARATION,23,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,8,1440474405,373,1,18,1,32,ACQUIRING,SEPARATION,22,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,12,1440474406,895,1,18,1,32,ACQUIRING,SEPARATION,20,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,16,1440474408,319,1,18,1,32,ACQUIRING,SEPARATION,19,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,20,1440474409,744,1,18,1,32,ACQUIRING,SEPARATION,18,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,24,1440474411,258,1,18,1,32,ACQUIRING,SEPARATION,16,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,28,1440474412,681,1,18,1,32,ACQUIRING,SEPARATION,15,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,32,1440474414,129,1,18,1,32,ACQUIRING,SEPARATION,13,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,36,1440474415,571,1,18,1,32,ACQUIRING,SEPARATION,12,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,40,1440474417,97,1,18,1,32,ACQUIRING,SEPARATION,10,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,44,1440474418,516,1,18,1,32,ACQUIRING,SEPARATION,9,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,48,1440474420,30,1,18,1,32,ACQUIRING,SEPARATION,7,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,52,1440474421,450,1,18,1,32,ACQUIRING,SEPARATION,6,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,56,1440474422,863,1,18,1,32,ACQUIRING,SEPARATION,4,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,60,1440474424,398,1,18,1,32,ACQUIRING,SEPARATION,3,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,92,64,1440474425,832,1,18,1,32,ACQUIRING,SEPARATION,2,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,93,4,1440474427,286,1,18,1,32,ACQUIRING,SEPARATION,0,0.40771,0.45584,0.16217,-0.04813,-0.16198,0.40771,0,0,0
4266,254992,93,44,1440474441,839,1,19,1,32,ACQUIRING,SEPARATION,30,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,93,48,1440474443,257,1,19,1,32,ACQUIRING,SEPARATION,28,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,93,52,1440474444,780,1,19,1,32,ACQUIRING,SEPARATION,26,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,93,56,1440474446,199,1,19,1,32,ACQUIRING,SEPARATION,25,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,93,60,1440474447,713,1,19,1,32,ACQUIRING,SEPARATION,23,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,93,64,1440474449,140,1,19,1,32,ACQUIRING,SEPARATION,22,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,4,1440474450,584,1,19,1,32,ACQUIRING,SEPARATION,21,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,8,1440474451,998,1,19,1,32,ACQUIRING,SEPARATION,19,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,12,1440474453,520,1,19,1,32,ACQUIRING,SEPARATION,18,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,16,1440474454,934,1,19,1,32,ACQUIRING,SEPARATION,16,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,20,1440474456,453,1,19,1,32,ACQUIRING,SEPARATION,15,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,24,1440474457,869,1,19,1,32,ACQUIRING,SEPARATION,13,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,28,1440474459,284,1,19,1,32,ACQUIRING,SEPARATION,12,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,32,1440474460,804,1,19,1,32,ACQUIRING,SEPARATION,10,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,36,1440474462,242,1,19,1,32,ACQUIRING,SEPARATION,9,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,40,1440474463,664,1,19,1,32,ACQUIRING,SEPARATION,8,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,44,1440474465,193,1,19,1,32,ACQUIRING,SEPARATION,6,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,48,1440474466,624,1,19,1,32,ACQUIRING,SEPARATION,5,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,52,1440474468,36,1,19,1,32,ACQUIRING,SEPARATION,3,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,56,1440474469,561,1,19,1,32,ACQUIRING,SEPARATION,2,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,94,60,1440474470,984,1,19,1,32,ACQUIRING,SEPARATION,0,0.45867,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,99,12,1440474570,50,1,9999,1,32,ACQUIRING,SEPARATION,30,0,0.5068,0.16217,-0.04813,-0.16198,0.45867,0,0,0
4266,254992,99,16,1440474571,493,1,20,1,32,ACQUIRING,SEPARATION,29,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,20,1440474572,926,1,20,1,32,ACQUIRING,SEPARATION,28,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,24,1440474574,464,1,20,1,32,ACQUIRING,SEPARATION,26,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,28,1440474575,880,1,20,1,32,ACQUIRING,SEPARATION,25,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,32,1440474577,292,1,20,1,32,ACQUIRING,SEPARATION,23,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,36,1440474578,807,1,20,1,32,ACQUIRING,SEPARATION,22,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,40,1440474580,220,1,20,1,32,ACQUIRING,SEPARATION,20,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,44,1440474581,742,1,20,1,32,ACQUIRING,SEPARATION,19,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,48,1440474583,158,1,20,1,32,ACQUIRING,SEPARATION,17,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,52,1440474584,594,1,20,1,32,ACQUIRING,SEPARATION,16,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,56,1440474586,110,1,20,1,32,ACQUIRING,SEPARATION,14,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,60,1440474587,538,1,20,1,32,ACQUIRING,SEPARATION,13,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,99,64,1440474588,976,1,20,1,32,ACQUIRING,SEPARATION,11,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,100,4,1440474590,411,1,20,1,32,ACQUIRING,SEPARATION,10,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,100,8,1440474591,925,1,20,1,32,ACQUIRING,SEPARATION,8,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,100,12,1440474593,339,1,20,1,32,ACQUIRING,SEPARATION,7,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,100,16,1440474594,852,1,20,1,32,ACQUIRING,SEPARATION,5,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,100,20,1440474596,272,1,20,1,32,ACQUIRING,SEPARATION,4,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,100,24,1440474597,686,1,20,1,32,ACQUIRING,SEPARATION,2,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,100,28,1440474599,203,1,20,1,32,ACQUIRING,SEPARATION,1,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,102,40,1440474650,159,1,0,2,32,ACQUIRING,CROSSING,30,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,102,44,1440474651,685,1,0,2,32,ACQUIRING,CROSSING,28,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,102,48,1440474653,122,1,0,2,32,ACQUIRING,CROSSING,26,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,102,52,1440474654,571,1,0,2,32,ACQUIRING,CROSSING,25,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,102,56,1440474655,987,1,0,2,32,ACQUIRING,CROSSING,23,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,102,60,1440474657,507,1,0,2,32,ACQUIRING,CROSSING,22,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,102,64,1440474658,936,1,0,2,32,ACQUIRING,CROSSING,21,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,4,1440474660,362,1,0,2,32,ACQUIRING,CROSSING,19,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,8,1440474661,802,1,0,2,32,ACQUIRING,CROSSING,18,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,12,1440474663,346,1,0,2,32,ACQUIRING,CROSSING,16,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,16,1440474664,767,1,0,2,32,ACQUIRING,CROSSING,15,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,20,1440474666,180,1,0,2,32,ACQUIRING,CROSSING,13,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,24,1440474667,714,1,0,2,32,ACQUIRING,CROSSING,12,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,28,1440474669,165,1,0,2,32,ACQUIRING,CROSSING,10,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,32,1440474670,597,1,0,2,32,ACQUIRING,CROSSING,9,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,36,1440474672,37,1,0,2,32,ACQUIRING,CROSSING,7,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,40,1440474673,449,1,0,2,32,ACQUIRING,CROSSING,6,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,44,1440474674,967,1,0,2,32,ACQUIRING,CROSSING,5,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,48,1440474676,382,1,0,2,32,ACQUIRING,CROSSING,3,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,52,1440474677,898,1,0,2,32,ACQUIRING,CROSSING,2,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,103,56,1440474679,324,1,0,2,32,ACQUIRING,CROSSING,0,0,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,107,60,1440474774,24,1,9999,2,32,ACQUIRING,CROSSING,30,-0.45753,0.04813,0.16217,-0.04813,-0.16198,0,0,0,0
4266,254992,107,64,1440474775,452,1,1,2,32,ACQUIRING,CROSSING,28,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,4,1440474776,894,1,1,2,32,ACQUIRING,CROSSING,27,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,8,1440474778,426,1,1,2,32,ACQUIRING,CROSSING,25,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,12,1440474779,844,1,1,2,32,ACQUIRING,CROSSING,24,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,16,1440474781,283,1,1,2,32,ACQUIRING,CROSSING,23,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,20,1440474782,803,1,1,2,32,ACQUIRING,CROSSING,21,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,24,1440474784,218,1,1,2,32,ACQUIRING,CROSSING,20,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,28,1440474785,630,1,1,2,32,ACQUIRING,CROSSING,18,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,32,1440474787,149,1,1,2,32,ACQUIRING,CROSSING,17,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,36,1440474788,572,1,1,2,32,ACQUIRING,CROSSING,15,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,40,1440474790,100,1,1,2,32,ACQUIRING,CROSSING,14,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,44,1440474791,517,1,1,2,32,ACQUIRING,CROSSING,12,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,48,1440474792,930,1,1,2,32,ACQUIRING,CROSSING,11,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,52,1440474794,454,1,1,2,32,ACQUIRING,CROSSING,9,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,56,1440474795,867,1,1,2,32,ACQUIRING,CROSSING,8,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,60,1440474797,380,1,1,2,32,ACQUIRING,CROSSING,7,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,108,64,1440474798,794,1,1,2,32,ACQUIRING,CROSSING,5,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,109,4,1440474800,215,1,1,2,32,ACQUIRING,CROSSING,4,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,109,8,1440474801,731,1,1,2,32,ACQUIRING,CROSSING,2,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,109,12,1440474803,149,1,1,2,32,ACQUIRING,CROSSING,1,-0.45753,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,109,52,1440474817,744,1,9999,2,32,ACQUIRING,CROSSING,30,-0.40669,0.04813,0.16217,-0.04813,-0.61951,0,0,0,-0.45753
4266,254992,109,56,1440474819,155,1,2,2,32,ACQUIRING,CROSSING,29,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,109,60,1440474820,688,1,2,2,32,ACQUIRING,CROSSING,27,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,109,64,1440474822,106,1,2,2,32,ACQUIRING,CROSSING,26,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,110,4,1440474823,523,1,2,2,32,ACQUIRING,CROSSING,24,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,110,8,1440474825,39,1,2,2,32,ACQUIRING,CROSSING,23,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,110,12,1440474826,460,1,2,2,32,ACQUIRING,CROSSING,21,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,110,16,1440474827,888,1,2,2,32,ACQUIRING,CROSSING,20,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,110,20,1440474829,409,1,2,2,32,ACQUIRING,CROSSING,18,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,110,24,1440474830,828,1,2,2,32,ACQUIRING,CROSSING,17,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,110,28,1440474832,343,1,2,2,32,ACQUIRING,CROSSING,15,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,110,32,1440474833,757,1,2,2,32,ACQUIRING,CROSSING,14,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,110,36,1440474835,171,1,2,2,32,ACQUIRING,CROSSING,13,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,110,40,1440474836,689,1,2,2,32,ACQUIRING,CROSSING,11,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
4266,254992,110,44,1440474838,108,1,2,2,32,ACQUIRING,CROSSING,10,-0.40669,0.04813,0.16217,-0.04813,-0.56867,0,0,0,-0.40669
