fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,atlas_totInst
4689,263234,360,8,1449158100,117,1,74,3,32,ACQUIRING,MIXED,58,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3255.52,-113.752,310.55,383.206,LHC.BPM.1R5.B1_DOROS,3108.36,-500.138,339.92,410.392,LHC.BPM.1L5.B2_DOROS,-8034.91,90.8801,428.219,364.625,LHC.BPM.1R5.B2_DOROS,-3816.04,-601.647,429.138,350.127,0.000155961
4689,263234,360,12,1449158101,534,1,74,3,32,ACQUIRING,MIXED,57,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3255,-113.516,306.79,377.207,LHC.BPM.1R5.B1_DOROS,3107.72,-500.098,337.508,409.634,LHC.BPM.1L5.B2_DOROS,-8035.15,91.1535,432.168,364.878,LHC.BPM.1R5.B2_DOROS,-3816.29,-602.03,432.75,354.934,0.000152591
4689,263234,360,16,1449158103,48,1,74,3,32,ACQUIRING,MIXED,55,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3255.02,-114.007,306.778,377.221,LHC.BPM.1R5.B1_DOROS,3108.25,-500.295,337.521,409.646,LHC.BPM.1L5.B2_DOROS,-8035.4,91.1007,432.186,364.878,LHC.BPM.1R5.B2_DOROS,-3816.31,-602.218,432.742,354.912,0.000153415
4689,263234,360,20,1449158104,462,1,74,3,32,ACQUIRING,MIXED,54,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3254.82,-113.772,310.541,383.169,LHC.BPM.1R5.B1_DOROS,3108.15,-500.151,339.91,410.351,LHC.BPM.1L5.B2_DOROS,-8035.26,91.3554,428.302,364.615,LHC.BPM.1R5.B2_DOROS,-3816.01,-601.719,429.177,350.096,0.000152076
4689,263234,360,24,1449158105,879,1,74,3,32,ACQUIRING,MIXED,53,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3254.86,-113.789,306.772,377.214,LHC.BPM.1R5.B1_DOROS,3107.83,-500.21,337.527,409.638,LHC.BPM.1L5.B2_DOROS,-8035.57,91.0841,432.224,364.869,LHC.BPM.1R5.B2_DOROS,-3816.69,-601.599,432.777,354.891,0.000152076
4689,263234,360,28,1449158107,394,1,74,3,32,ACQUIRING,MIXED,51,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3256.03,-113.781,306.726,377.185,LHC.BPM.1R5.B1_DOROS,3108.81,-500.382,337.525,409.633,LHC.BPM.1L5.B2_DOROS,-8036.11,90.5261,432.211,364.81,LHC.BPM.1R5.B2_DOROS,-3817.23,-602.493,432.769,354.898,0.000148905
4689,263234,360,32,1449158108,810,1,74,3,32,ACQUIRING,MIXED,50,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3255.4,-113.937,310.544,383.168,LHC.BPM.1R5.B1_DOROS,3108.53,-500.454,339.906,410.356,LHC.BPM.1L5.B2_DOROS,-8035.91,90.5718,428.32,364.531,LHC.BPM.1R5.B2_DOROS,-3817.11,-602.642,429.165,350.14,0.000146361
4689,263234,360,36,1449158110,323,1,74,3,32,ACQUIRING,MIXED,48,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3256.17,-113.928,310.511,383.152,LHC.BPM.1R5.B1_DOROS,3109.32,-500.568,339.885,410.338,LHC.BPM.1L5.B2_DOROS,-8036.01,90.5201,428.284,364.555,LHC.BPM.1R5.B2_DOROS,-3817.15,-602.203,429.152,350.078,0.000146361
4689,263234,360,40,1449158111,737,1,74,3,32,ACQUIRING,MIXED,47,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3256.14,-113.691,306.725,377.149,LHC.BPM.1R5.B1_DOROS,3109.34,-500.241,337.539,409.592,LHC.BPM.1L5.B2_DOROS,-8036.54,90.5977,432.173,364.83,LHC.BPM.1R5.B2_DOROS,-3817.38,-602.15,432.754,354.868,0.000147877
4689,263234,360,44,1449158113,250,1,74,3,32,ACQUIRING,MIXED,45,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3256.06,-113.779,306.73,377.147,LHC.BPM.1R5.B1_DOROS,3109.63,-500.291,337.497,409.57,LHC.BPM.1L5.B2_DOROS,-8036.67,90.5906,432.16,364.871,LHC.BPM.1R5.B2_DOROS,-3817.17,-601.935,432.717,354.853,0.000150957
4689,263234,360,48,1449158114,676,1,74,3,32,ACQUIRING,MIXED,44,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3256.28,-113.379,310.484,383.119,LHC.BPM.1R5.B1_DOROS,3109.11,-499.927,339.874,410.278,LHC.BPM.1L5.B2_DOROS,-8037.13,90.8968,428.258,364.562,LHC.BPM.1R5.B2_DOROS,-3817.59,-602.362,429.152,350.043,0.000150957
4689,263234,360,52,1449158116,95,1,74,3,32,ACQUIRING,MIXED,42,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3256.04,-113.857,310.481,383.12,LHC.BPM.1R5.B1_DOROS,3108.94,-500.644,339.871,410.304,LHC.BPM.1L5.B2_DOROS,-8036.07,90.5204,428.245,364.558,LHC.BPM.1R5.B2_DOROS,-3816.95,-602.485,429.128,350.051,0.000150957
4689,263234,360,56,1449158117,618,1,74,3,32,ACQUIRING,MIXED,41,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3256.05,-113.915,306.718,377.152,LHC.BPM.1R5.B1_DOROS,3109.08,-500.601,337.43,409.559,LHC.BPM.1L5.B2_DOROS,-8036.36,91.2538,432.169,364.833,LHC.BPM.1R5.B2_DOROS,-3817.01,-602.307,432.715,354.84,0.000148607
4689,263234,360,60,1449158119,31,1,74,3,32,ACQUIRING,MIXED,39,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3255.42,-114.179,306.72,377.146,LHC.BPM.1R5.B1_DOROS,3108.63,-500.817,337.429,409.571,LHC.BPM.1L5.B2_DOROS,-8036.4,90.5701,432.118,364.87,LHC.BPM.1R5.B2_DOROS,-3817.25,-602.292,432.709,354.848,0.000148607
4689,263234,360,64,1449158120,445,1,74,3,32,ACQUIRING,MIXED,38,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3255.86,-114.528,310.451,383.09,LHC.BPM.1R5.B1_DOROS,3108.98,-501.107,339.816,410.295,LHC.BPM.1L5.B2_DOROS,-8036.3,91.2813,428.242,364.534,LHC.BPM.1R5.B2_DOROS,-3816.72,-601.638,429.13,350.056,0.000146159
4689,263234,361,4,1449158121,974,1,74,3,32,ACQUIRING,MIXED,36,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3256.72,-114.328,306.681,377.115,LHC.BPM.1R5.B1_DOROS,3109.82,-501.009,337.384,409.566,LHC.BPM.1L5.B2_DOROS,-8035.63,91.8424,432.084,364.859,LHC.BPM.1R5.B2_DOROS,-3816.02,-601.036,432.679,354.848,0.000146159
4689,263234,361,8,1449158123,396,1,74,3,32,ACQUIRING,MIXED,35,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3258.32,-114.716,306.617,377.109,LHC.BPM.1R5.B1_DOROS,3111.33,-501.274,337.349,409.556,LHC.BPM.1L5.B2_DOROS,-8035.61,92.5542,432.128,364.847,LHC.BPM.1R5.B2_DOROS,-3815.42,-599.775,432.683,354.807,0.000144416
4689,263234,361,12,1449158124,822,1,74,3,32,ACQUIRING,MIXED,34,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3258.18,-114.345,310.43,383.085,LHC.BPM.1R5.B1_DOROS,3111,-500.898,339.798,410.279,LHC.BPM.1L5.B2_DOROS,-8034.09,93.2002,428.201,364.5,LHC.BPM.1R5.B2_DOROS,-3814.56,-600.009,429.067,350.062,0.000144416
4689,263234,361,16,1449158126,352,1,74,3,32,ACQUIRING,MIXED,32,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3257.01,-114.586,310.405,383.084,LHC.BPM.1R5.B1_DOROS,3110.06,-501.226,339.792,410.296,LHC.BPM.1L5.B2_DOROS,-8033.6,93.439,428.155,364.519,LHC.BPM.1R5.B2_DOROS,-3814.1,-599.281,429.072,350.036,0.000150147
4689,263234,361,20,1449158127,765,1,74,3,32,ACQUIRING,MIXED,31,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3258.11,-114.077,306.619,377.09,LHC.BPM.1R5.B1_DOROS,3111.17,-500.989,337.361,409.57,LHC.BPM.1L5.B2_DOROS,-8032.61,94.3229,432.007,364.784,LHC.BPM.1R5.B2_DOROS,-3813.23,-598.692,432.624,354.798,0.000146564
4689,263234,361,24,1449158129,189,1,74,3,32,ACQUIRING,MIXED,29,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3259.81,-113.808,306.57,377.056,LHC.BPM.1R5.B1_DOROS,3112.84,-500.71,337.308,409.56,LHC.BPM.1L5.B2_DOROS,-8032.55,94.6583,431.975,364.752,LHC.BPM.1R5.B2_DOROS,-3812.28,-597.892,432.602,354.772,0.000146564
4689,263234,361,28,1449158130,721,1,74,3,32,ACQUIRING,MIXED,28,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3260.4,-114.018,310.345,383.053,LHC.BPM.1R5.B1_DOROS,3113.59,-500.707,339.724,410.29,LHC.BPM.1L5.B2_DOROS,-8030.97,95.2024,427.98,364.417,LHC.BPM.1R5.B2_DOROS,-3811.19,-597.796,428.986,350.034,0.000149317
4689,263234,361,32,1449158132,145,1,74,3,32,ACQUIRING,MIXED,26,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3261.24,-113.869,310.312,383.002,LHC.BPM.1R5.B1_DOROS,3114.62,-500.606,339.685,410.269,LHC.BPM.1L5.B2_DOROS,-8030,95.2187,427.949,364.479,LHC.BPM.1R5.B2_DOROS,-3809.94,-597.141,428.965,350.057,0.000146564
4689,263234,361,36,1449158133,567,1,74,3,32,ACQUIRING,MIXED,25,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3261.63,-113.09,306.544,377.001,LHC.BPM.1R5.B1_DOROS,3115.05,-499.96,337.284,409.535,LHC.BPM.1L5.B2_DOROS,-8029.25,95.8919,431.871,364.725,LHC.BPM.1R5.B2_DOROS,-3809.82,-596.745,432.584,354.771,0.000147787
4689,263234,361,40,1449158135,6,1,74,3,32,ACQUIRING,MIXED,23,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3261.6,-113.098,310.311,382.992,LHC.BPM.1R5.B1_DOROS,3115.21,-499.798,337.23,409.516,LHC.BPM.1L5.B2_DOROS,-8028.52,97.1986,427.935,364.475,LHC.BPM.1R5.B2_DOROS,-3808.81,-596.302,432.581,354.788,0.000147787
4689,263234,361,44,1449158136,527,1,74,3,32,ACQUIRING,MIXED,22,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3262.47,-112.649,310.278,382.967,LHC.BPM.1R5.B1_DOROS,3115.5,-499.528,339.667,410.261,LHC.BPM.1L5.B2_DOROS,-8028.95,96.8326,427.965,364.435,LHC.BPM.1R5.B2_DOROS,-3809.35,-596.328,428.921,349.962,0.00014524
4689,263234,361,48,1449158137,953,1,74,3,32,ACQUIRING,MIXED,21,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3262.71,-112.996,306.486,376.997,LHC.BPM.1R5.B1_DOROS,3115.81,-499.518,337.214,409.5,LHC.BPM.1L5.B2_DOROS,-8028.52,96.7763,431.884,364.684,LHC.BPM.1R5.B2_DOROS,-3808.72,-596.261,432.529,354.745,0.000150331
4689,263234,361,52,1449158139,467,1,74,3,32,ACQUIRING,MIXED,19,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3262.36,-112.902,306.493,376.968,LHC.BPM.1R5.B1_DOROS,3115.34,-499.599,337.209,409.462,LHC.BPM.1L5.B2_DOROS,-8028.18,95.2496,431.9,364.678,LHC.BPM.1R5.B2_DOROS,-3808.58,-597.464,432.538,354.76,0.000150331
4689,263234,361,56,1449158140,879,1,74,3,32,ACQUIRING,MIXED,18,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3262.76,-112.656,310.271,382.948,LHC.BPM.1R5.B1_DOROS,3116.18,-499.354,339.611,410.204,LHC.BPM.1L5.B2_DOROS,-8029.45,95.3648,427.983,364.395,LHC.BPM.1R5.B2_DOROS,-3809.52,-597.901,428.932,349.982,0.000150331
4689,263234,361,60,1449158142,301,1,74,3,32,ACQUIRING,MIXED,16,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3262.32,-112.376,310.275,382.94,LHC.BPM.1R5.B1_DOROS,3115.65,-499.029,339.616,410.182,LHC.BPM.1L5.B2_DOROS,-8030.19,93.9765,428.052,364.387,LHC.BPM.1R5.B2_DOROS,-3810.4,-599.058,428.975,350.005,0.000150331
4689,263234,361,64,1449158143,814,1,74,3,32,ACQUIRING,MIXED,15,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3261.86,-112.147,306.484,376.941,LHC.BPM.1R5.B1_DOROS,3115.38,-498.708,337.194,409.393,LHC.BPM.1L5.B2_DOROS,-8031.42,93.7389,431.954,364.683,LHC.BPM.1R5.B2_DOROS,-3812.22,-599.716,432.595,354.785,0.000150331
4689,263234,362,4,1449158145,231,1,74,3,32,ACQUIRING,MIXED,13,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3260.97,-112.243,306.494,376.945,LHC.BPM.1R5.B1_DOROS,3114.33,-498.915,337.204,409.395,LHC.BPM.1L5.B2_DOROS,-8032.88,92.528,431.991,364.703,LHC.BPM.1R5.B2_DOROS,-3813.39,-600.255,432.626,354.772,0.000149432
4689,263234,362,8,1449158146,746,1,74,3,32,ACQUIRING,MIXED,12,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3261.31,-112.084,310.265,382.922,LHC.BPM.1R5.B1_DOROS,3114.14,-498.706,339.63,410.148,LHC.BPM.1L5.B2_DOROS,-8034.67,91.835,428.166,364.463,LHC.BPM.1R5.B2_DOROS,-3815.04,-600.704,429.071,350.007,0.000147769
4689,263234,362,12,1449158148,159,1,74,3,32,ACQUIRING,MIXED,10,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3259.53,-111.866,310.286,382.897,LHC.BPM.1R5.B1_DOROS,3112.62,-498.915,339.661,410.137,LHC.BPM.1L5.B2_DOROS,-8036.76,91.1695,428.191,364.464,LHC.BPM.1R5.B2_DOROS,-3816.71,-601.783,429.106,349.981,0.000147769
4689,263234,362,16,1449158149,674,1,74,3,32,ACQUIRING,MIXED,9,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3259.4,-111.792,306.535,376.917,LHC.BPM.1R5.B1_DOROS,3112.28,-498.72,337.229,409.381,LHC.BPM.1L5.B2_DOROS,-8037.59,90.3168,432.119,364.761,LHC.BPM.1R5.B2_DOROS,-3817.37,-602.717,432.73,354.783,0.000145737
4689,263234,362,20,1449158151,87,1,74,3,32,ACQUIRING,MIXED,7,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3258.53,-111.615,306.533,376.906,LHC.BPM.1R5.B1_DOROS,3111.54,-498.483,337.246,409.367,LHC.BPM.1L5.B2_DOROS,-8038.97,89.7467,432.15,364.771,LHC.BPM.1R5.B2_DOROS,-3818.7,-603.303,432.757,354.77,0.000145737
4689,263234,362,24,1449158152,500,1,74,3,32,ACQUIRING,MIXED,6,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3258.8,-111.609,310.279,382.88,LHC.BPM.1R5.B1_DOROS,3111.38,-498.274,339.657,410.105,LHC.BPM.1L5.B2_DOROS,-8039.77,89.4593,428.266,364.535,LHC.BPM.1R5.B2_DOROS,-3819.21,-603.733,429.186,350.001,0.000139809
4689,263234,362,28,1449158154,14,1,74,3,32,ACQUIRING,MIXED,5,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3257.83,-111.956,310.281,382.867,LHC.BPM.1R5.B1_DOROS,3110.81,-498.835,339.658,410.111,LHC.BPM.1L5.B2_DOROS,-8041.4,88.577,428.279,364.571,LHC.BPM.1R5.B2_DOROS,-3821.2,-604.219,429.232,350.017,0.000139809
4689,263234,362,32,1449158155,431,1,74,3,32,ACQUIRING,MIXED,3,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3258.16,-112.089,306.529,376.901,LHC.BPM.1R5.B1_DOROS,3110.85,-498.807,337.261,409.364,LHC.BPM.1L5.B2_DOROS,-8041.9,88.3792,432.216,364.819,LHC.BPM.1R5.B2_DOROS,-3821.83,-604.554,432.838,354.78,0.000143182
4689,263234,362,36,1449158156,957,1,74,3,32,ACQUIRING,MIXED,2,0.031643,0.08152,0.29698,-0.08119,-0.3284,0,0,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3257.91,-111.927,310.284,382.848,LHC.BPM.1R5.B1_DOROS,3111,-498.635,339.654,410.087,LHC.BPM.1L5.B2_DOROS,-8042.29,88.1801,428.274,364.59,LHC.BPM.1R5.B2_DOROS,-3821.91,-604.776,429.248,350.029,0.000143182
4689,263234,363,12,1449158171,459,1,76,3,32,ACQUIRING,MIXED,1,0,0.08152,0.26534,-0.08119,-0.3284,0,-0.031643,0,-0.031643,LHC.BPM.1L5.B1_DOROS,3295.18,-110.961,305.822,376.652,LHC.BPM.1R5.B1_DOROS,3082.38,-497.835,337.79,409.343,LHC.BPM.1L5.B2_DOROS,-8044.8,88.5736,432.215,364.746,LHC.BPM.1R5.B2_DOROS,-3823.53,-604.357,432.824,354.738,0.000149299
4689,263234,363,48,1449158184,594,1,78,3,32,ACQUIRING,MIXED,2,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3296.07,-110.295,309.45,382.458,LHC.BPM.1R5.B1_DOROS,3084.94,-497.56,340.049,409.972,LHC.BPM.1L5.B2_DOROS,-8012.28,88.7709,427.395,364.658,LHC.BPM.1R5.B2_DOROS,-3855.05,-604.674,429.927,349.784,0.000149299
4689,263234,363,52,1449158186,17,1,78,3,32,ACQUIRING,MIXED,1,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3296.27,-110.208,309.443,382.429,LHC.BPM.1R5.B1_DOROS,3085.37,-497.21,340.028,409.946,LHC.BPM.1L5.B2_DOROS,-8011.72,87.8926,427.407,364.681,LHC.BPM.1R5.B2_DOROS,-3854.96,-604.588,429.925,349.787,0.000138588
4689,263234,363,56,1449158187,534,1,79,3,32,ACQUIRING,MIXED,59,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3296.64,-109.898,305.671,376.478,LHC.BPM.1R5.B1_DOROS,3085.4,-496.856,337.653,409.192,LHC.BPM.1L5.B2_DOROS,-8012.12,88.6422,431.392,364.878,LHC.BPM.1R5.B2_DOROS,-3855.3,-604.532,433.558,354.506,0.000147451
4689,263234,363,60,1449158188,964,1,79,3,32,ACQUIRING,MIXED,58,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3296.54,-110.112,309.434,382.43,LHC.BPM.1R5.B1_DOROS,3085.32,-497.284,340.02,409.95,LHC.BPM.1L5.B2_DOROS,-8011.78,88.8249,427.427,364.68,LHC.BPM.1R5.B2_DOROS,-3854.82,-603.995,429.915,349.711,0.000143999
4689,263234,363,64,1449158190,389,1,79,3,32,ACQUIRING,MIXED,56,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3296.41,-110.034,309.419,382.415,LHC.BPM.1R5.B1_DOROS,3085.81,-496.927,339.994,409.933,LHC.BPM.1L5.B2_DOROS,-8012.53,89.4324,427.426,364.657,LHC.BPM.1R5.B2_DOROS,-3855.32,-603.847,429.936,349.713,0.000145939
4689,263234,364,4,1449158191,919,1,79,3,32,ACQUIRING,MIXED,55,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3296.86,-109.858,305.645,376.463,LHC.BPM.1R5.B1_DOROS,3086.01,-496.983,337.638,409.165,LHC.BPM.1L5.B2_DOROS,-8012.72,89.5716,431.383,364.882,LHC.BPM.1R5.B2_DOROS,-3855.52,-603.679,433.553,354.504,0.000145939
4689,263234,364,8,1449158193,353,1,79,3,32,ACQUIRING,MIXED,53,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3297.38,-110.018,305.635,376.46,LHC.BPM.1R5.B1_DOROS,3086.5,-497.021,337.6,409.161,LHC.BPM.1L5.B2_DOROS,-8011.96,89.2049,431.339,364.923,LHC.BPM.1R5.B2_DOROS,-3855.38,-604.009,433.52,354.516,0.00014736
4689,263234,364,12,1449158194,781,1,79,3,32,ACQUIRING,MIXED,52,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3297.69,-110.024,309.375,382.404,LHC.BPM.1R5.B1_DOROS,3086.97,-496.808,339.95,409.899,LHC.BPM.1L5.B2_DOROS,-8012.55,89.9249,427.436,364.644,LHC.BPM.1R5.B2_DOROS,-3855.5,-603.552,429.905,349.702,0.000147156
4689,263234,364,16,1449158196,197,1,79,3,32,ACQUIRING,MIXED,51,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3298.65,-109.715,309.366,382.394,LHC.BPM.1R5.B1_DOROS,3087.6,-496.85,339.931,409.861,LHC.BPM.1L5.B2_DOROS,-8012.79,89.2649,427.42,364.601,LHC.BPM.1R5.B2_DOROS,-3856.2,-604.597,429.912,349.741,0.000147156
4689,263234,364,20,1449158197,729,1,79,3,32,ACQUIRING,MIXED,49,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3298.21,-110.024,305.594,376.487,LHC.BPM.1R5.B1_DOROS,3087.32,-496.858,337.555,409.128,LHC.BPM.1L5.B2_DOROS,-8012.76,90.399,431.359,364.857,LHC.BPM.1R5.B2_DOROS,-3855.71,-603.862,433.505,354.525,0.000150313
4689,263234,364,24,1449158199,165,1,79,3,32,ACQUIRING,MIXED,48,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3298.45,-109.848,305.59,376.488,LHC.BPM.1R5.B1_DOROS,3087.52,-496.884,337.536,409.11,LHC.BPM.1L5.B2_DOROS,-8012.55,89.7296,431.318,364.902,LHC.BPM.1R5.B2_DOROS,-3855.18,-603.423,433.477,354.531,0.000150313
4689,263234,364,28,1449158200,580,1,79,3,32,ACQUIRING,MIXED,46,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3298.18,-109.895,309.348,382.401,LHC.BPM.1R5.B1_DOROS,3087.01,-496.888,339.923,409.843,LHC.BPM.1L5.B2_DOROS,-8012.51,90.6225,427.371,364.619,LHC.BPM.1R5.B2_DOROS,-3854.98,-603.377,429.885,349.725,0.000146344
4689,263234,364,32,1449158202,98,1,79,3,32,ACQUIRING,MIXED,45,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3300.07,-109.852,309.307,382.386,LHC.BPM.1R5.B1_DOROS,3088.94,-496.897,339.878,409.812,LHC.BPM.1L5.B2_DOROS,-8013.13,90.2537,427.369,364.598,LHC.BPM.1R5.B2_DOROS,-3856.04,-602.893,429.922,349.718,0.000146344
4689,263234,364,36,1449158203,511,1,79,3,32,ACQUIRING,MIXED,43,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3298.97,-109.732,305.608,376.436,LHC.BPM.1R5.B1_DOROS,3088.22,-496.956,337.508,409.103,LHC.BPM.1L5.B2_DOROS,-8012.65,91.1135,431.268,364.829,LHC.BPM.1R5.B2_DOROS,-3855.41,-602.804,433.487,354.499,0.000146344
4689,263234,364,40,1449158205,37,1,79,3,32,ACQUIRING,MIXED,42,0.031643,0.08152,0.26534,-0.08119,-0.36004,0,-0.031643,0,-0.063286,LHC.BPM.1L5.B1_DOROS,3298.99,-110.034,305.637,376.407,LHC.BPM.1R5.B1_DOROS,3088.4,-497.081,337.474,409.095,LHC.BPM.1L5.B2_DOROS,-8012.52,90.6692,431.256,364.848,LHC.BPM.1R5.B2_DOROS,-3855.16,-602.737,433.524,354.495,0.00015563
