sec bpm_5LDOROS_B1hPos bpm_5LDOROS_B1vPos bpm_5LDOROS_B2hPos bpm_5LDOROS_B2vPos bpm_5RDOROS_B1hPos bpm_5RDOROS_B1vPos bpm_5RDOROS_B2hPos bpm_5RDOROS_B2vPos
1501268711 735.782 -1230.87 492.233 -1178.39 -207.299 -1830.09 -61.1952 -1586.29
1501268712 735.698 -1230.92 492.235 -1178.35 -207.242 -1830.15 -61.2219 -1586.27
1501268714 735.629 -1230.99 492.205 -1178.43 -207.141 -1830.12 -61.4661 -1586.12
1501268715 735.539 -1230.94 492.218 -1178.39 -207.187 -1830.01 -61.4937 -1586.22
1501268717 735.643 -1230.99 492.232 -1178.35 -207.265 -1829.95 -61.4843 -1586.21
1501268718 735.655 -1231.06 492.2 -1178.39 -207.22 -1830 -61.5547 -1586.24
1501268719 735.631 -1231.08 492.348 -1178.37 -207.395 -1830.07 -61.6102 -1586.36
1501268721 735.741 -1230.89 492.47 -1178.34 -207.409 -1830.17 -61.3456 -1586.23
1501268722 735.695 -1231.03 492.389 -1178.37 -207.446 -1830.17 -61.2787 -1586.32
1501268724 735.648 -1231.04 492.506 -1178.44 -207.53 -1830.04 -61.308 -1586.38
1501268725 735.624 -1230.97 492.626 -1178.37 -207.455 -1830.15 -61.4699 -1586.42
1501268727 735.656 -1230.98 492.643 -1178.22 -207.441 -1830.16 -61.317 -1586.44
1501268728 735.745 -1231.04 492.785 -1178.16 -207.447 -1830.09 -61.3955 -1586.37
1501268730 735.672 -1230.98 492.737 -1178.23 -207.582 -1829.97 -61.3282 -1586.49
1501268731 735.58 -1230.91 492.516 -1178.29 -207.744 -1829.92 -61.2356 -1586.43
1501268733 735.928 -1230.99 492.276 -1177.99 -207.745 -1830.17 -62.0619 -1586.55
1501268734 736.208 -1230.96 492.47 -1177.71 -207.902 -1830.32 -62.3021 -1586.55
1501268736 736.473 -1230.91 493.627 -1177.34 -208.376 -1830.63 -61.0504 -1587.22
1501268737 736.278 -1230.74 493.947 -1177.3 -208.128 -1830.65 -60.1499 -1587.46
1501268738 735.977 -1230.48 494.587 -1177.34 -208.148 -1830.72 -59.1132 -1587.31
1501268740 736.162 -1230.12 496.162 -1176.73 -209.296 -1830.94 -57.1644 -1587.29
1501268741 736.167 -1230.16 496.735 -1176.6 -209.995 -1831.12 -56.9224 -1587.24
1501268743 735.54 -1231.14 498.141 -1176.54 -210.568 -1830.6 -58.1711 -1586.98
1501268744 735.173 -1231.42 498.481 -1176.66 -210.678 -1830.51 -58.5513 -1586.76
1501268746 735.706 -1230.88 498.054 -1176.44 -210.195 -1830.87 -58.0177 -1586.8
1501268747 735.825 -1230.68 497.615 -1176.38 -209.851 -1831.05 -57.6414 -1586.95
1501268749 735.741 -1230.62 495.956 -1176.97 -208.413 -1830.73 -58.345 -1587.03
1501268750 735.729 -1230.8 495.175 -1177.06 -208.022 -1830.63 -59.1926 -1587.11
1501268773 856.687 -1230.86 493.659 -1177.49 -86.3693 -1829.71 -60.7023 -1586.58
1501268775 857.899 -1230.72 493.963 -1177.33 -84.8977 -1829.91 -59.9561 -1586.54
1501268776 857.844 -1230.7 494.218 -1177.36 -84.8777 -1829.82 -59.7953 -1586.65
1501268778 858.051 -1230.66 494.427 -1177.25 -84.7698 -1829.89 -59.9906 -1586.56
1501268779 858.048 -1230.79 494.395 -1177.34 -84.8316 -1829.91 -60.139 -1586.55
1501268781 858.05 -1230.7 494.233 -1177.12 -84.9229 -1829.79 -60.2367 -1586.5
1501268782 857.937 -1230.82 494.244 -1177.31 -84.8962 -1829.68 -60.3211 -1586.55
1501268784 857.881 -1230.73 494.017 -1177.37 -84.7857 -1829.85 -60.4072 -1586.52
1501268785 857.754 -1230.7 494.004 -1177.34 -84.7001 -1829.89 -60.4901 -1586.45
1501268787 857.8 -1230.73 493.986 -1177.31 -84.66 -1829.8 -60.5746 -1586.51
1501268788 857.628 -1230.83 493.57 -1177.4 -84.4326 -1829.74 -61.1154 -1586.56
1501268789 857.627 -1230.9 493.431 -1177.47 -84.5155 -1829.79 -61.1438 -1586.51
1501268791 857.585 -1230.86 493.006 -1177.61 -84.4041 -1829.72 -61.5975 -1586.6
1501268792 857.505 -1230.77 492.974 -1177.57 -84.4703 -1829.76 -61.6924 -1586.43
1501268794 857.35 -1230.83 492.573 -1177.52 -84.6385 -1829.65 -61.4888 -1586.58
1501268795 857.354 -1230.8 492.742 -1177.45 -84.7017 -1829.59 -61.7054 -1586.6
1501268797 857.392 -1230.89 492.757 -1177.62 -84.8686 -1829.52 -61.7247 -1586.51
1501268798 857.312 -1230.95 492.727 -1177.66 -84.8786 -1829.45 -61.7689 -1586.47
1501268800 857.343 -1230.84 492.832 -1177.47 -84.925 -1829.48 -61.6812 -1586.4
1501268801 857.499 -1230.92 492.824 -1177.55 -84.8919 -1829.48 -61.646 -1586.46
1501268803 857.508 -1230.78 492.958 -1177.5 -84.844 -1829.68 -61.4668 -1586.3
1501268804 857.481 -1230.71 492.922 -1177.62 -84.8858 -1829.74 -61.3912 -1586.46
1501268806 857.435 -1230.83 493.149 -1177.59 -84.8836 -1829.72 -61.4041 -1586.5
1501268807 857.555 -1230.76 493.14 -1177.49 -84.9352 -1829.81 -61.1112 -1586.34
1501268808 857.59 -1230.86 493.29 -1177.57 -84.8323 -1829.75 -61.1148 -1586.25
1501268810 857.723 -1230.69 493.395 -1177.59 -84.8423 -1829.63 -61.2567 -1586.38
1501268811 857.602 -1230.73 493.413 -1177.65 -84.9036 -1829.64 -61.1074 -1586.34
1501268813 857.697 -1230.68 493.223 -1177.58 -85.0162 -1829.71 -61.0907 -1586.46
1501268814 857.792 -1230.72 493.283 -1177.46 -84.9168 -1829.68 -61.0289 -1586.38
1501268816 857.642 -1230.76 493.291 -1177.45 -84.8725 -1829.73 -61.0673 -1586.4
1501268817 857.679 -1230.7 493.414 -1177.43 -84.7738 -1829.67 -61.2103 -1586.42
1501268819 857.479 -1230.68 493.157 -1177.47 -85.0229 -1829.65 -61.4088 -1586.31
1501268846 737.554 -1230.95 616.154 -1178.28 -208.336 -1830.19 60.0347 -1586.43
1501268848 737.498 -1231.01 615.843 -1178.38 -207.879 -1830.18 59.6133 -1586.38
1501268849 737.488 -1231.06 615.602 -1178.64 -207.39 -1830.12 59.2102 -1586.34
1501268851 737.437 -1231.09 614.79 -1178.78 -207.268 -1830.12 59.2123 -1586.43
1501268852 737.623 -1231 614.328 -1178.88 -207.221 -1830.03 59.3008 -1586.49
1501268854 737.471 -1231.13 614.004 -1179.03 -206.887 -1829.99 58.7131 -1586.33
1501268855 737.36 -1231.05 613.99 -1179.07 -206.786 -1830 58.4608 -1586.42
1501268856 737.348 -1231.14 613.806 -1179.13 -206.819 -1830.13 58.4498 -1586.46
1501268858 737.565 -1231.11 614.065 -1179.05 -206.811 -1830.18 58.4902 -1586.38
1501268859 737.563 -1231.07 614.039 -1179.05 -206.951 -1830.2 58.7598 -1586.37
1501268861 737.376 -1231 614.347 -1179.06 -207.05 -1830.33 59.0667 -1586.51
1501268862 737.432 -1230.99 614.468 -1178.97 -207.317 -1830.28 59.2165 -1586.55
1501268864 737.489 -1230.92 614.887 -1178.77 -207.477 -1830.27 59.3298 -1586.74
1501268865 737.408 -1230.95 615.132 -1178.76 -207.677 -1830.32 59.5124 -1586.71
1501268867 737.47 -1230.84 615.178 -1178.67 -207.847 -1830.4 59.605 -1586.64
1501268868 737.518 -1230.94 615.187 -1178.69 -207.931 -1830.26 59.7073 -1586.67
1501268870 737.655 -1230.88 615.242 -1178.42 -208.015 -1830.35 59.929 -1586.72
1501268871 737.75 -1230.82 615.365 -1178.44 -207.95 -1830.38 59.9875 -1586.77
1501268873 737.755 -1230.82 615.211 -1178.47 -208.03 -1830.45 60.1185 -1586.87
1501268874 737.735 -1230.81 615.538 -1178.28 -208.039 -1830.44 60.2257 -1586.83
1501268875 737.73 -1230.83 615.766 -1178.29 -208.082 -1830.4 60.2791 -1586.91
1501268877 737.763 -1231.06 615.748 -1178.54 -208.011 -1830.25 60.1393 -1586.77
1501268878 737.757 -1231.01 615.932 -1178.49 -208.056 -1830.23 60.1958 -1586.77
1501268880 737.855 -1230.88 616.069 -1178.48 -208.225 -1830.33 60.5607 -1586.76
1501268881 737.783 -1230.86 615.896 -1178.64 -208.205 -1830.31 60.5271 -1586.79
1501268883 737.797 -1230.87 615.653 -1178.7 -208.339 -1830.15 60.3824 -1586.7
1501268884 737.856 -1230.87 615.603 -1178.84 -208.388 -1830.12 60.4826 -1586.67
1501268886 737.947 -1230.91 615.434 -1178.72 -208.011 -1830.15 60.3334 -1586.79
1501268887 737.943 -1230.89 615.672 -1178.86 -208.011 -1830.21 60.244 -1586.7
1501268889 737.867 -1230.91 615.653 -1178.63 -208.045 -1830.17 60.2924 -1586.72
1501268890 737.819 -1230.83 615.761 -1178.66 -208.192 -1830.26 60.4703 -1586.73
1501268915 856.789 -1230.65 615.116 -1178.6 -85.2374 -1829.55 59.5757 -1586.55
1501268916 856.896 -1230.68 615.04 -1178.54 -84.9605 -1829.55 59.5622 -1586.48
1501268918 857.053 -1230.7 614.94 -1178.65 -84.9815 -1829.46 59.6533 -1586.57
1501268919 857.124 -1230.65 614.952 -1178.63 -84.9947 -1829.41 59.6349 -1586.51
1501268921 856.902 -1230.74 615.002 -1178.73 -85.009 -1829.53 59.3251 -1586.57
1501268922 856.933 -1230.69 614.853 -1178.8 -84.9206 -1829.37 59.3882 -1586.42
1501268923 856.94 -1230.75 614.78 -1178.76 -84.9702 -1829.43 59.4239 -1586.4
1501268925 857.056 -1230.75 614.824 -1178.65 -84.8438 -1829.45 59.4885 -1586.52
1501268926 856.993 -1230.76 614.817 -1178.66 -84.7224 -1829.41 59.5146 -1586.47
1501268928 856.991 -1230.65 614.71 -1178.65 -84.6542 -1829.63 59.5894 -1586.56
1501268929 857.016 -1230.62 614.592 -1178.61 -84.6157 -1829.55 59.6366 -1586.55
1501268931 857.004 -1230.65 614.492 -1178.6 -84.6889 -1829.5 59.7054 -1586.52
1501268932 856.962 -1230.67 614.364 -1178.65 -84.6556 -1829.42 59.472 -1586.55
1501268934 856.888 -1230.69 614.479 -1178.63 -84.7524 -1829.47 59.4407 -1586.68
1501268935 856.921 -1230.63 614.359 -1178.7 -84.7164 -1829.43 59.4079 -1586.44
1501268937 857.003 -1230.72 614.478 -1178.52 -84.7097 -1829.26 59.2126 -1586.4
1501268938 856.904 -1230.83 614.547 -1178.63 -84.8218 -1829.27 59.2944 -1586.46
1501268940 856.888 -1230.66 614.478 -1178.54 -84.8485 -1829.29 59.4173 -1586.53
1501268941 857.08 -1230.7 614.4 -1178.62 -84.7041 -1829.26 59.4873 -1586.52
1501268942 857.164 -1230.77 614.267 -1178.71 -84.7124 -1829.27 59.6309 -1586.45
1501268944 857.272 -1230.81 614.332 -1178.65 -84.54 -1829.25 59.6643 -1586.59
1501268945 857.258 -1230.83 614.323 -1178.63 -84.606 -1829.26 59.7537 -1586.75
1501268947 857.45 -1230.91 614.575 -1178.61 -84.4978 -1829.39 59.9811 -1586.67
1501268948 857.393 -1230.83 614.646 -1178.58 -84.4669 -1829.47 60.0881 -1586.71
1501268950 857.335 -1230.75 614.857 -1178.52 -84.3244 -1829.56 60.2442 -1586.61
1501268951 857.316 -1230.76 614.852 -1178.46 -84.4312 -1829.5 60.1678 -1586.61
1501268953 857.159 -1230.93 614.789 -1178.61 -84.5924 -1829.31 60.0608 -1586.72
1501268954 857.13 -1230.93 614.802 -1178.59 -84.5301 -1829.31 59.7431 -1586.73
1501268956 857.089 -1230.94 614.666 -1178.67 -84.7495 -1829.36 59.7575 -1586.74
1501268957 856.967 -1230.77 614.584 -1178.56 -84.6618 -1829.35 59.7834 -1586.73
1501268958 857.008 -1230.72 614.595 -1178.48 -84.4858 -1829.45 59.847 -1586.73
1501268960 857.062 -1230.72 614.485 -1178.55 -84.6021 -1829.48 60.113 -1586.76
1501268983 978.701 -1230.68 613.25 -1178.64 37.0942 -1828.59 59.0592 -1586.6
1501268985 979.329 -1230.7 613.115 -1178.74 37.9293 -1828.72 59.4284 -1586.63
1501268986 979.307 -1230.64 613.204 -1178.51 37.9326 -1828.68 59.5324 -1586.57
1501268988 979.371 -1230.65 613.244 -1178.59 38.0247 -1828.52 59.3628 -1586.6
1501268989 979.46 -1230.68 613.397 -1178.38 38.0293 -1828.61 59.1821 -1586.64
1501268991 979.512 -1230.83 613.306 -1178.49 37.7796 -1828.53 59.3566 -1586.59
1501268992 979.566 -1230.97 614.056 -1178.41 38.1487 -1828.78 58.7651 -1586.87
1501268993 980.071 -1230.81 614.552 -1178.26 37.6868 -1828.74 59.0612 -1587.11
1501268995 980.011 -1230.71 614.17 -1178.16 37.5151 -1828.64 59.1757 -1587.21
1501268996 980.229 -1230.74 613.823 -1178.22 37.4428 -1828.42 59.0041 -1587.31
1501268998 980.006 -1230.82 613.844 -1178.3 37.3712 -1828.41 58.6743 -1587.41
1501268999 980.283 -1230.75 613.716 -1178.15 37.1367 -1828.4 58.9562 -1587.32
1501269001 979.84 -1230.65 613.366 -1178.3 37.6197 -1828.51 58.9536 -1587.07
1501269002 979.986 -1230.69 613.229 -1178.37 37.7552 -1828.45 59.1939 -1587.14
1501269004 980.132 -1230.84 613.028 -1178.58 37.8932 -1828.46 59.3465 -1587.27
1501269005 980.377 -1230.86 613.091 -1178.56 37.9838 -1828.37 59.1506 -1587.2
1501269007 980.851 -1230.89 613.313 -1178.66 38.1511 -1828.44 58.7109 -1587.29
1501269008 980.844 -1230.87 613.151 -1178.78 38.3232 -1828.39 58.7173 -1587.33
1501269009 980.675 -1230.91 612.95 -1178.77 38.5501 -1828.31 58.797 -1587.34
1501269011 980.347 -1231.02 612.978 -1178.95 38.5097 -1828.34 58.8392 -1587.17
1501269012 980.264 -1230.88 612.883 -1178.87 38.5577 -1828.38 58.7884 -1587.21
1501269014 980.32 -1230.79 612.654 -1178.74 38.4054 -1828.41 58.8221 -1587.11
1501269015 980.365 -1230.91 612.698 -1178.85 38.3259 -1828.41 58.6637 -1587.14
1501269017 980.518 -1230.98 613.035 -1178.76 38.3136 -1828.34 58.3901 -1587.34
1501269018 980.54 -1230.89 613.007 -1178.77 38.2312 -1828.44 58.6933 -1587.19
1501269020 980.383 -1230.78 613.003 -1178.73 38.2434 -1828.55 58.854 -1587.27
1501269021 980.307 -1230.75 613.143 -1178.7 38.258 -1828.53 58.8629 -1587.38
1501269023 980.337 -1230.75 613.214 -1178.64 37.9859 -1828.48 58.8711 -1587.26
1501269024 980.039 -1230.96 613.034 -1178.5 37.7841 -1828.35 58.9805 -1587.2
1501269025 980.268 -1230.96 613.179 -1178.49 37.8836 -1828.29 58.8381 -1587.21
1501269027 980.485 -1230.79 613.329 -1178.42 37.8849 -1828.51 59.1366 -1587.35
1501269028 980.5 -1230.74 613.441 -1178.42 38.0823 -1828.52 59.2966 -1587.34
1501269055 860.836 -1230.86 737.163 -1179 -84.5161 -1829.49 180.376 -1587.46
1501269056 860.643 -1230.82 737.467 -1178.92 -84.8468 -1829.47 180.671 -1587.4
1501269058 860.776 -1230.77 737.501 -1179.04 -84.9753 -1829.49 180.662 -1587.46
1501269059 860.875 -1230.77 737.565 -1178.97 -84.8011 -1829.53 180.419 -1587.52
1501269060 860.857 -1230.84 737.652 -1178.99 -84.9527 -1829.6 180.488 -1587.46
1501269062 860.773 -1230.74 737.664 -1178.93 -84.7559 -1829.51 180.625 -1587.47
1501269063 860.712 -1230.67 737.724 -1178.92 -84.8123 -1829.63 180.819 -1587.45
1501269065 860.809 -1230.78 737.976 -1178.97 -84.8693 -1829.63 180.899 -1587.42
1501269066 860.797 -1230.74 737.999 -1178.85 -84.913 -1829.64 180.896 -1587.33
1501269068 860.754 -1230.88 737.84 -1178.96 -84.8335 -1829.5 180.773 -1587.48
1501269069 860.934 -1230.84 737.754 -1178.95 -84.8213 -1829.48 180.673 -1587.47
1501269071 861.597 -1230.78 737.578 -1178.69 -84.9603 -1829.85 180.285 -1587.53
1501269072 861.867 -1230.7 737.833 -1178.51 -85.2289 -1829.91 180.495 -1587.68
1501269074 861.571 -1230.58 738.577 -1177.95 -85.4146 -1829.98 181.336 -1588.22
1501269075 861.594 -1230.44 739.003 -1177.84 -85.2508 -1830.04 182.143 -1588.29
1501269077 861.506 -1230.23 740.029 -1177.73 -85.7267 -1830.39 183.331 -1588.33
1501269078 861.346 -1229.91 741.885 -1177.3 -86.7369 -1830.69 185.122 -1588.27
1501269079 860.981 -1230 742.633 -1177.24 -87.2793 -1830.56 185.342 -1587.99
1501269081 860.002 -1230.35 743.724 -1176.96 -88.0966 -1830.37 185.216 -1587.55
1501269082 859.849 -1230.37 743.995 -1176.97 -88.2566 -1830.48 185.322 -1587.41
1501269084 859.795 -1230.35 743.969 -1177.15 -87.7587 -1830.55 185.288 -1587.42
1501269085 860.103 -1230.27 743.552 -1177.24 -87.4268 -1830.41 185.218 -1587.49
1501269087 860.583 -1230.01 742.55 -1177.3 -85.9502 -1830.61 184.442 -1587.71
1501269088 860.827 -1230.06 741.622 -1177.42 -85.7863 -1830.5 183.948 -1587.75
1501269090 860.785 -1230.47 739.157 -1178.12 -84.5487 -1830.29 181.896 -1587.35
1501269091 860.935 -1230.65 738.224 -1178.42 -84.0623 -1830.2 181.264 -1587.27
1501269093 860.983 -1230.61 737.714 -1178.64 -83.924 -1830.18 180.85 -1587.13
1501269094 861.101 -1230.79 737.155 -1178.89 -83.7606 -1829.85 180.713 -1587.13
1501269095 861.134 -1230.86 737.085 -1179.04 -83.4844 -1829.82 180.35 -1587
1501269097 860.817 -1231.04 736.819 -1179.45 -83.4116 -1829.65 179.933 -1587.06
1501269098 860.83 -1230.98 736.427 -1179.36 -83.2573 -1829.67 179.825 -1587.09
1501269100 861.134 -1230.86 736.236 -1179.5 -83.1623 -1829.57 180.014 -1587.32
1501269125 980.292 -1230.44 737.784 -1178.13 37.751 -1829.02 180.951 -1587.53
1501269126 979.996 -1230.44 737.732 -1178.09 37.6627 -1829.04 180.787 -1587.56
1501269127 980.042 -1230.39 737.47 -1178.08 37.7029 -1828.96 180.606 -1587.52
1501269129 979.699 -1230.31 737.262 -1178.37 37.658 -1829.05 180.516 -1587.49
1501269130 979.554 -1230.21 737.031 -1178.5 37.8376 -1829.12 180.352 -1587.36
1501269132 979.654 -1230.31 736.715 -1178.55 37.9086 -1828.92 180.392 -1587.4
1501269133 979.552 -1230.38 736.805 -1178.55 37.8648 -1829.02 180.354 -1587.33
1501269135 979.799 -1230.37 736.951 -1178.48 37.9622 -1829.17 180.276 -1587.31
1501269136 979.798 -1230.34 737.06 -1178.59 37.9792 -1828.97 180.308 -1587.28
1501269138 979.928 -1230.32 737.142 -1178.76 37.7375 -1828.8 180.569 -1587.25
1501269139 980.032 -1230.34 736.927 -1178.75 37.8801 -1828.91 180.553 -1587.36
1501269141 980.218 -1230.53 737.069 -1178.69 38.2281 -1828.99 180.881 -1587.39
1501269142 980.454 -1230.5 737.006 -1178.74 38.3707 -1829.14 181.169 -1587.43
1501269143 980.445 -1230.46 737.067 -1178.53 38.3321 -1829.14 181.162 -1587.37
1501269145 980.376 -1230.42 737.237 -1178.58 37.9387 -1829.14 181.303 -1587.58
1501269146 980.333 -1230.42 737.21 -1178.64 37.9575 -1829.07 181.189 -1587.56
1501269148 980.231 -1230.41 737.165 -1178.45 37.7609 -1828.97 180.989 -1587.55
1501269149 980.208 -1230.45 737.538 -1178.41 37.7638 -1829 180.8 -1587.66
1501269151 980.213 -1230.42 737.876 -1178.12 37.4497 -1829.08 180.631 -1587.71
1501269152 980.155 -1230.45 737.841 -1178.09 37.4035 -1829.08 180.508 -1587.71
1501269154 979.716 -1230.27 737.81 -1178.04 37.1271 -1829.02 180.363 -1587.72
1501269155 979.396 -1230.21 737.712 -1178.16 36.9827 -1828.97 180.438 -1587.67
1501269157 979.194 -1230.25 737.648 -1178.41 37.3408 -1828.82 180.401 -1587.56
1501269158 979.062 -1230.14 737.556 -1178.4 37.6038 -1828.9 180.046 -1587.39
1501269160 979.266 -1230.31 737.182 -1178.76 37.5306 -1828.92 179.341 -1587.2
1501269161 979.263 -1230.37 736.557 -1178.92 37.7901 -1828.93 178.92 -1587.15
1501269162 979.156 -1230.59 736.14 -1179.18 38.1565 -1828.82 178.356 -1587.17
1501269164 978.89 -1230.66 735.227 -1179.7 38.7851 -1828.64 178.078 -1587.21
1501269165 979.107 -1230.34 734.642 -1179.86 39.0509 -1828.71 178.375 -1587.23
1501269167 979.31 -1230.26 733.296 -1179.94 39.6184 -1828.88 178.295 -1587.31
1501269168 979.345 -1230.53 733.221 -1179.99 39.7849 -1828.72 178.003 -1587.47
1501269193 1102.64 -1230.27 734.802 -1179.05 159.71 -1828.03 178.769 -1587.39
1501269194 1102.93 -1230.23 734.721 -1179.12 160.144 -1828 178.677 -1587.38
1501269196 1102.69 -1230.14 734.536 -1179.25 160.33 -1828.06 178.788 -1587.47
1501269197 1102.76 -1230.14 734.826 -1179.11 160.401 -1828.02 178.905 -1587.48
1501269199 1102.79 -1230.15 734.767 -1179.06 160.425 -1828.01 178.893 -1587.45
1501269200 1102.88 -1230.12 734.587 -1179.22 160.505 -1828.07 178.632 -1587.43
1501269202 1102.98 -1230.13 734.869 -1178.91 160.118 -1828.1 178.85 -1587.47
1501269203 1102.91 -1230.18 734.885 -1178.97 160.166 -1828.12 179.046 -1587.56
1501269205 1102.9 -1230.1 735.114 -1178.83 160.087 -1828.04 179.426 -1587.54
1501269206 1102.88 -1230.06 735.412 -1178.75 160.076 -1828.19 179.49 -1587.52
1501269208 1102.91 -1230.15 735.603 -1178.62 160.035 -1828.17 179.385 -1587.64
1501269209 1102.99 -1230.33 735.504 -1178.94 160.031 -1828.17 179.333 -1587.6
1501269211 1103.11 -1230.29 735.686 -1178.78 160.093 -1828.23 179.35 -1587.6
1501269212 1103.05 -1230.04 735.618 -1178.71 159.927 -1828.2 179.767 -1587.59
1501269213 1103.07 -1230.17 735.49 -1178.77 160.123 -1828.23 179.726 -1587.53
1501269215 1103.05 -1230.03 735.435 -1178.84 160.269 -1828.18 179.883 -1587.55
1501269216 1103.03 -1229.99 735.454 -1178.84 160.225 -1828.31 179.779 -1587.6
1501269218 1102.97 -1230.07 735.577 -1178.6 160.095 -1828.29 179.591 -1587.61
1501269219 1102.96 -1230.02 735.394 -1178.72 160.03 -1828.29 179.446 -1587.54
1501269221 1102.88 -1229.97 735.299 -1178.83 159.906 -1828.07 179.461 -1587.49
1501269222 1102.84 -1229.99 735.087 -1178.89 159.798 -1828.07 179.653 -1587.53
1501269224 1102.78 -1230 734.93 -1178.83 160.002 -1828.13 179.468 -1587.51
1501269225 1102.87 -1230 735.283 -1178.78 159.942 -1828.24 179.398 -1587.53
1501269226 1102.95 -1230.07 735.213 -1178.84 160.081 -1828.24 179.326 -1587.47
1501269228 1102.8 -1230.25 734.888 -1178.93 160.227 -1828.1 178.993 -1587.55
1501269229 1102.71 -1230.26 734.935 -1179 160.03 -1828.07 179.024 -1587.62
1501269231 1102.79 -1230 734.63 -1178.97 160.238 -1828.13 179.298 -1587.51
1501269232 1102.87 -1230.05 734.737 -1178.96 160.221 -1828.14 179.513 -1587.47
1501269234 1102.98 -1230.2 734.676 -1178.95 160.257 -1828.08 179.293 -1587.47
1501269235 1103.04 -1230.12 734.636 -1179.03 160.274 -1828.12 179.31 -1587.6
1501269237 1102.99 -1230.22 734.988 -1179.01 160.112 -1828.2 179.477 -1587.5
1501269238 1103.02 -1230.14 735.104 -1179.05 160.126 -1828.24 179.555 -1587.51
1501269305 740.332 -1230.22 492.234 -1178.38 -206.217 -1831.17 -57.8303 -1587.54
1501269307 740.045 -1230.36 492.043 -1178.36 -206.616 -1831.23 -58.1206 -1587.58
1501269308 740.113 -1230.35 491.996 -1178.4 -206.537 -1831.18 -58.0449 -1587.55
1501269310 740.032 -1230.34 492.216 -1178.21 -206.279 -1831.29 -57.8019 -1587.5
1501269311 740.057 -1230.36 492.305 -1178.16 -206.292 -1831.27 -57.7583 -1587.59
1501269312 740.17 -1230.38 492.329 -1178.09 -206.539 -1831.21 -57.7529 -1587.52
1501269314 740.127 -1230.38 492.381 -1177.91 -206.852 -1831.28 -57.647 -1587.64
1501269315 740.089 -1230.35 492.455 -1178.02 -206.988 -1831.3 -57.6731 -1587.73
1501269317 740.025 -1230.33 492.49 -1177.83 -206.807 -1831.26 -57.6277 -1587.79
1501269318 739.962 -1230.25 492.551 -1177.78 -206.763 -1831.34 -57.5394 -1587.71
1501269320 739.927 -1230.21 492.721 -1177.69 -206.889 -1831.38 -57.6083 -1587.7
1501269321 739.998 -1230.22 492.694 -1177.76 -206.891 -1831.35 -57.7324 -1587.68
1501269323 739.898 -1230.22 492.8 -1177.82 -207.091 -1831.29 -57.7403 -1587.66
1501269324 739.91 -1230.2 492.687 -1177.69 -207.087 -1831.37 -57.6309 -1587.61
1501269326 740.002 -1230.19 492.509 -1177.7 -206.977 -1831.32 -57.5683 -1587.55
1501269327 739.918 -1230.15 492.59 -1177.66 -206.96 -1831.4 -57.7485 -1587.46
1501269329 739.992 -1230.18 492.473 -1177.79 -206.929 -1831.27 -57.7929 -1587.53
1501269330 740.627 -1230.2 492.193 -1177.58 -206.752 -1831.49 -58.5528 -1587.51
1501269331 740.801 -1230.11 492.212 -1177.55 -206.943 -1831.66 -58.9763 -1587.63
1501269333 740.8 -1230.11 493.113 -1177.13 -207.454 -1831.74 -57.5384 -1588.12
1501269334 740.608 -1229.82 493.572 -1177.14 -207.222 -1831.84 -56.653 -1588.3
1501269336 740.691 -1229.4 495.132 -1176.91 -207.657 -1832.07 -54.3028 -1588.3
1501269337 740.856 -1229.24 495.949 -1176.48 -208.349 -1832.25 -53.4703 -1588.15
1501269339 740.489 -1229.78 497.464 -1176.22 -209.616 -1832.03 -53.7962 -1587.8
1501269340 740.017 -1230.32 497.945 -1176.28 -209.734 -1831.73 -54.6325 -1587.74
1501269342 740.027 -1230.33 498.224 -1176.39 -209.795 -1831.78 -54.7712 -1587.54
1501269343 740.205 -1229.86 497.763 -1176.37 -209.685 -1832.07 -54.0373 -1587.72
1501269345 740.54 -1229.56 496.581 -1176.53 -208.386 -1832.27 -53.8035 -1587.85
1501269346 740.362 -1229.48 495.893 -1176.96 -207.55 -1832.13 -54.4627 -1587.98
1501269347 740.633 -1229.73 494.989 -1177.1 -207.169 -1831.96 -55.2662 -1588.05
1501269349 740.976 -1230.08 493.22 -1177.31 -206.736 -1831.85 -57.3412 -1587.85
1501269350 741.148 -1230.21 492.732 -1177.52 -206.374 -1831.71 -58.341 -1587.72
1501269766 740.911 -1228.79 492.805 -1179.93 -204.48 -1833.48 -54.6218 -1586.05
1501269767 740.82 -1228.78 493.126 -1179.73 -204.684 -1833.5 -54.2521 -1586.06
1501269769 740.96 -1228.8 493.623 -1179.55 -204.919 -1833.65 -53.9294 -1586.3
1501269770 741.138 -1228.79 493.783 -1179.29 -205.23 -1833.63 -53.776 -1586.13
1501269771 741.129 -1228.79 493.981 -1179.09 -205.427 -1833.71 -53.6959 -1586.15
1501269773 741.206 -1228.79 494.209 -1178.92 -205.448 -1833.75 -53.8784 -1586.07
1501269774 741.195 -1228.85 494.231 -1178.95 -205.407 -1833.82 -53.8885 -1586.31
1501269776 741.008 -1228.87 494.384 -1178.83 -205.357 -1833.87 -53.6182 -1586.41
1501269777 741.174 -1228.69 494.387 -1178.95 -205.418 -1834.05 -53.3014 -1586.44
1501269779 741.229 -1228.68 494.205 -1178.89 -205.312 -1833.96 -53.404 -1586.39
1501269780 741.218 -1228.68 493.995 -1178.89 -205.338 -1833.87 -53.664 -1586.39
1501269782 741.352 -1228.89 494.125 -1178.76 -205.476 -1833.76 -53.8494 -1586.36
